TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
81,0.01444617,0.1077656,0.07000594,0.01692266,0.01137498,0.0517602,0.01187634,0.0007955038,0.03894637,0.04036476,0.003838106,0.00196284,0.007085744,0.004221023,0.001315459,0.002712521,0.01150465,0.06743446,0.01967834,0.008668303,0.0002231377,0.03944974,0.0001708752,0.01776631,0.04094602,0.000855144,0.006361348,0.0005374081,0.004809973,2.758891E-05,0.01007735,0.000298594,0.006322968,0.002526184,0.0006198087,0.005996522,0.01319623,0.05860363,0.006916729,0.01392447,0.1082268,0.04180034,0.06381372,0.04299468,0.02762366,0.1579188,0.151113,0.06645738,0.3276353,0.002728827,0.0229789,0.1583101,0.01674836,0.09082226,0.04203523,0.04021403,0.9988914,0.8413541,2.643393,1.654731,0.5477399,0.1884534,0.7281364,0.1808132,0.04367368,2.028903,0.008020028,0.009616305,0.08642115,0.190062,6.570744,9.686301,21.16614,22.04461,40.24494,3.504116,32.92934,70.55068
82,0.01444729,0.1078708,0.07001395,0.01692696,0.01137134,0.05172658,0.01187554,0.0007911334,0.03887751,0.04036666,0.003759651,0.001950378,0.0070856,0.004245392,0.001287724,0.002692194,0.01147396,0.06724524,0.01971194,0.008627428,0.0002226469,0.03942539,0.0001666139,0.0174591,0.0409317,0.0008557675,0.006354868,0.0005372997,0.004808845,2.750376E-05,0.0100838,0.0002981901,0.006318151,0.002514601,0.0006159822,0.005961609,0.01317285,0.05855748,0.006907613,0.01390221,0.1081544,0.04157374,0.06385393,0.04284227,0.02762826,0.1578996,0.1504599,0.06633325,0.3286572,0.002721862,0.02285876,0.1583051,0.01676606,0.09104458,0.04207813,0.0402149,0.9998325,0.8434562,2.657401,1.650731,0.5479273,0.1881261,0.7287111,0.1811564,0.04368818,2.028625,0.008013317,0.009614103,0.08637907,0.1890787,6.570393,9.686128,21.16114,22.04502,40.24395,3.503206,32.92855,70.5485
83,0.01444855,0.1079763,0.07002157,0.01693143,0.01136768,0.05169352,0.01187469,0.0007867875,0.03880875,0.04036865,0.003683419,0.001938099,0.007085447,0.004269951,0.001261049,0.00267216,0.01144324,0.06706052,0.01974459,0.008587369,0.0002227518,0.0393913,0.0001631298,0.01715672,0.04091798,0.0008552468,0.006349468,0.0005384496,0.004806423,2.749374E-05,0.01009012,0.0002977912,0.006313393,0.002503752,0.0006133037,0.005926133,0.01314661,0.05851323,0.006898806,0.01388096,0.1080884,0.04137152,0.06389485,0.04269548,0.02763482,0.1578882,0.1498566,0.06621458,0.3296904,0.002715092,0.02274371,0.1583072,0.01678375,0.09126627,0.04212122,0.04021565,1.000749,0.84158,2.670639,1.651087,0.5485116,0.1883581,0.7292838,0.1814857,0.04370279,2.028325,0.008008351,0.009612123,0.08635037,0.188162,6.570037,9.685931,21.15473,22.04521,40.24261,3.503207,32.92719,70.54636
84,0.01445005,0.1080815,0.07002922,0.01693605,0.01136398,0.05166132,0.01187383,0.0007824696,0.03874036,0.04037071,0.003609361,0.001926008,0.007085256,0.004294684,0.001235395,0.002652406,0.01141249,0.06688029,0.01977636,0.008548222,0.0002228914,0.03936917,0.0001610997,0.0168592,0.04090504,0.0008553246,0.006343539,0.0005374564,0.004806219,2.750552E-05,0.01009719,0.0002973982,0.006308752,0.0024936,0.0006127849,0.005886567,0.01312004,0.05847072,0.006890306,0.01386072,0.1080295,0.04119145,0.06393645,0.04255391,0.02764317,0.1578846,0.1492979,0.06610236,0.3307327,0.002708508,0.02263348,0.158315,0.01680144,0.09148754,0.04216453,0.04021611,1.001663,0.8528461,2.675856,1.646161,0.5472868,0.1883358,0.729836,0.1818012,0.04371739,2.027955,0.00800461,0.009610421,0.08633176,0.1872988,6.569641,9.685493,21.14815,22.04531,40.24137,3.504454,32.92607,70.54395
85,0.0144517,0.1081865,0.07003669,0.01694079,0.01136027,0.05163065,0.01187266,0.0007783513,0.03869648,0.04037287,0.003540097,0.001913684,0.007077148,0.004318287,0.001200301,0.002635063,0.01138273,0.06679241,0.01971297,0.008507256,0.0002230048,0.03936732,0.0001606187,0.01660704,0.04090577,0.0008535704,0.006332396,0.0005375777,0.004802562,2.748507E-05,0.01010098,0.0002970325,0.006302218,0.002492388,0.0006116619,0.005846733,0.01306537,0.05843494,0.006888364,0.01385247,0.1080555,0.04135134,0.06397876,0.04251027,0.02762629,0.1579539,0.1491034,0.06606966,0.3317975,0.002706186,0.02253109,0.1584548,0.01682012,0.09170052,0.04220807,0.04021636,1.002491,0.8457189,2.698186,1.644568,0.5460671,0.1884863,0.7303844,0.1824687,0.04375441,2.02749,0.008008085,0.009643937,0.08638178,0.1861993,6.569206,9.684757,21.14011,22.04522,40.23987,3.504116,32.92456,70.54185
86,0.01445353,0.1082915,0.07004405,0.01694561,0.01135651,0.05160133,0.01187143,0.0007743281,0.03865915,0.04037512,0.003473655,0.001901423,0.007066959,0.004341661,0.001163326,0.002618724,0.01135341,0.06673377,0.01962162,0.008466322,0.000222986,0.03936348,0.0001594056,0.01635516,0.04091084,0.0008521923,0.006321899,0.0005381034,0.004799217,2.734663E-05,0.01010651,0.0002966827,0.006295288,0.002494083,0.0006126403,0.005802891,0.01301258,0.05840234,0.006888598,0.01384862,0.1081065,0.04160482,0.06402163,0.04250117,0.02760386,0.1580502,0.1490278,0.06606264,0.3328667,0.002705295,0.02243582,0.158634,0.01683904,0.09190911,0.04225186,0.04021667,1.003298,0.8397809,2.714897,1.643643,0.5491863,0.1882386,0.7309294,0.1832256,0.04379658,2.026898,0.008012968,0.009672484,0.08644171,0.1850643,6.568704,9.683722,21.13199,22.04505,40.23846,3.503602,32.92332,70.53867
87,0.01445555,0.1083965,0.07005127,0.01695057,0.01135366,0.05157338,0.01187018,0.0007703726,0.03862388,0.04037734,0.003409377,0.001889326,0.00705643,0.004365095,0.001127184,0.00260296,0.01132438,0.06668618,0.01952472,0.008426027,0.0002234835,0.03936297,0.0001585571,0.0161053,0.04091754,0.0008509556,0.006311934,0.0005378208,0.004796808,2.726635E-05,0.01011338,0.0002963438,0.006288432,0.002496646,0.0006136417,0.005758774,0.012963,0.05837179,0.00688954,0.0138467,0.1081643,0.04187062,0.06406475,0.04250594,0.02758207,0.1581581,0.1489886,0.06606407,0.3339339,0.002704893,0.02234557,0.1588226,0.01685798,0.09211393,0.04229602,0.04021728,1.004108,0.8385937,2.720397,1.640068,0.553071,0.1884091,0.7314699,0.183985,0.04383828,2.026168,0.0080174,0.00968941,0.08649345,0.183954,6.568147,9.682706,21.12826,22.045,40.23803,3.504054,32.9241,70.53513
88,0.0144577,0.1085014,0.07005836,0.01695567,0.01135102,0.05154637,0.01186896,0.0007664705,0.03858944,0.04037967,0.003347002,0.001877418,0.007046061,0.004388697,0.0010926,0.002587629,0.01129564,0.06664429,0.0194295,0.008386542,0.0002235893,0.03935754,0.0001569526,0.01585813,0.04092503,0.0008503129,0.006302061,0.0005394136,0.004792487,2.717196E-05,0.01011696,0.0002960141,0.006281826,0.002499405,0.0006142656,0.005713525,0.01291732,0.05834274,0.006890735,0.01384586,0.1082231,0.04212225,0.06410802,0.04251743,0.02756293,0.1582721,0.1489599,0.06606811,0.3349941,0.002704674,0.0222595,0.1590109,0.01687684,0.09231541,0.04234041,0.04021797,1.004925,0.8225933,2.736656,1.645735,0.5503376,0.1889682,0.7320105,0.1847179,0.0438783,2.025353,0.008020976,0.009697512,0.08653354,0.1828861,6.567564,9.681685,21.12532,22.04516,40.23757,3.504793,32.92409,70.53533
89,0.01446005,0.1086065,0.07006541,0.0169608,0.01134841,0.0515205,0.01186778,0.0007626215,0.03855541,0.04038202,0.003286351,0.001865707,0.007036037,0.004412486,0.001059707,0.002572675,0.01126719,0.06660628,0.01933821,0.008347911,0.0002239774,0.0393609,0.0001565883,0.01561357,0.04093319,0.0008498842,0.00629275,0.0005405394,0.004788212,2.714701E-05,0.01012419,0.000295692,0.006275493,0.002502145,0.0006162666,0.005669049,0.01287299,0.058315,0.006892006,0.01384571,0.1082805,0.04235281,0.06415116,0.04253342,0.02754687,0.1583895,0.1489337,0.06607248,0.336046,0.002704534,0.02217728,0.1591956,0.01689559,0.09251382,0.04238514,0.04021881,1.005751,0.8431251,2.721714,1.644168,0.5509799,0.1896225,0.7325523,0.185417,0.04391476,2.024496,0.008023735,0.009700787,0.08656364,0.1818639,6.566974,9.680824,21.12176,22.04544,40.23699,3.505573,32.92354,70.53558
90,0.01446247,0.1087114,0.07007223,0.01696602,0.01134573,0.05149491,0.01186659,0.000758822,0.03852187,0.04038446,0.00322733,0.001854189,0.007026373,0.004436469,0.001028452,0.002558074,0.01123902,0.06657086,0.01925134,0.008310142,0.0002240002,0.03935371,0.0001554469,0.01537085,0.04094179,0.000848935,0.006284802,0.0005417304,0.004784591,2.708052E-05,0.01012952,0.0002953791,0.006269435,0.002504802,0.0006163674,0.0056296,0.01282861,0.05828838,0.006893318,0.0138462,0.108335,0.04255971,0.06419433,0.04255267,0.02753386,0.1585096,0.1489069,0.06607619,0.33709,0.002704437,0.02209861,0.1593762,0.01691418,0.09270915,0.04243016,0.04021994,1.006584,0.8436577,2.732217,1.638974,0.5517892,0.1890924,0.7330959,0.186081,0.04394833,2.023592,0.008025789,0.009701806,0.08658687,0.1809002,6.566399,9.680118,21.11851,22.04583,40.23635,3.506434,32.92306,70.53473
91,0.01446501,0.1088162,0.07007901,0.01697131,0.01134307,0.05147001,0.01186546,0.000755072,0.03848861,0.04038697,0.003169878,0.001842865,0.007017049,0.004460647,0.0009990684,0.0025438,0.01121113,0.06653813,0.01916888,0.008273261,0.0002243174,0.03935035,0.0001542661,0.01512861,0.04095108,0.000848536,0.006277008,0.0005412758,0.004783356,2.707907E-05,0.01013449,0.0002950737,0.00626364,0.002507359,0.0006174039,0.005586062,0.01279024,0.05826293,0.006894631,0.01384728,0.1083865,0.04274474,0.06423787,0.04257482,0.02752388,0.1586316,0.1488776,0.06607921,0.3381245,0.002704368,0.02202343,0.1595514,0.01693264,0.09290133,0.04247545,0.04022129,1.007426,0.8303697,2.754777,1.64324,0.5496963,0.1886159,0.7336421,0.1866956,0.04397953,2.022643,0.008027285,0.009701971,0.08660477,0.1799831,6.565799,9.679435,21.11099,22.04605,40.23479,3.507782,32.92096,70.53444
92,0.01446769,0.1089211,0.07008568,0.01697662,0.01134039,0.05144596,0.01186434,0.0007513668,0.03845567,0.0403895,0.003113925,0.001831739,0.007008096,0.004485025,0.0009712208,0.002529838,0.01118356,0.066508,0.01909069,0.008237271,0.0002245367,0.03933784,0.0001535304,0.01488943,0.04096084,0.0008487775,0.006268993,0.0005413911,0.004781439,2.69979E-05,0.01014118,0.000294776,0.006258095,0.002509812,0.0006182339,0.005545628,0.01275371,0.05823856,0.006895949,0.01384883,0.1084358,0.04291327,0.06428109,0.04259944,0.02751666,0.1587546,0.1488455,0.06608286,0.3391475,0.002704317,0.02195149,0.1597215,0.01695094,0.09309031,0.04252105,0.04022277,1.008273,0.8412412,2.745433,1.648055,0.5452285,0.1893031,0.7341883,0.1872731,0.04400851,2.021559,0.008028386,0.009701766,0.0866183,0.1791067,6.565148,9.678926,21.10798,22.04628,40.23429,3.508651,32.92139,70.53087
93,0.01447042,0.109026,0.0700921,0.01698199,0.01133768,0.05142217,0.01186326,0.0007477057,0.03842321,0.04039206,0.003059384,0.001820798,0.006999475,0.004509633,0.0009447328,0.00251617,0.01115624,0.06647962,0.01901659,0.008202144,0.000224519,0.03933523,0.0001519412,0.01465335,0.04097107,0.0008491239,0.006261191,0.0005409805,0.00478053,2.695788E-05,0.01014404,0.0002944857,0.006252795,0.00251218,0.000618811,0.005507076,0.01271912,0.05821524,0.00689728,0.01385084,0.1084816,0.04306341,0.0643242,0.04262659,0.0275119,0.1588788,0.1488112,0.06608576,0.3401595,0.002704288,0.02188275,0.1598873,0.01696908,0.09327592,0.04256682,0.04022488,1.009124,0.8318796,2.758575,1.643064,0.545911,0.1887872,0.7347369,0.1878196,0.04403538,2.020397,0.008029202,0.009701381,0.08662827,0.1782683,6.564477,9.678714,21.1098,22.04672,40.23471,3.509142,32.9229,70.53015
94,0.01447326,0.1091305,0.07009849,0.01698732,0.01133496,0.05139883,0.01186221,0.0007440874,0.03839098,0.04039469,0.003006253,0.001810042,0.006991182,0.004534452,0.0009194654,0.002502795,0.01112921,0.06645345,0.01894633,0.008167864,0.0002247774,0.03932069,0.0001505394,0.01441948,0.04098176,0.0008494505,0.006254159,0.0005418974,0.00477839,2.691811E-05,0.01014792,0.0002942029,0.006247703,0.002514478,0.0006185277,0.00547203,0.01268538,0.05819288,0.006898616,0.01385319,0.108525,0.0431979,0.06436732,0.04265585,0.02750966,0.1590033,0.1487774,0.06608677,0.3411619,0.002704273,0.02181691,0.1600483,0.01698699,0.0934588,0.04261278,0.04022745,1.009978,0.8135453,2.772378,1.649624,0.5464929,0.1884536,0.7352852,0.1883389,0.04406004,2.019266,0.008029838,0.009701015,0.08663642,0.1774656,6.563837,9.678691,21.11126,22.04736,40.23475,3.50964,32.92302,70.53269
95,0.01447624,0.1092349,0.07010477,0.0169927,0.01133224,0.05137653,0.01186118,0.0007405104,0.03835908,0.04039736,0.002954466,0.001799471,0.006983225,0.004559477,0.0008953595,0.002489692,0.01110244,0.06643012,0.01887977,0.008134502,0.0002249468,0.03931643,0.0001493591,0.01419108,0.0409929,0.000850313,0.006246972,0.0005418698,0.004778018,2.689755E-05,0.01015285,0.0002939292,0.006242827,0.002516702,0.0006180993,0.005439349,0.01265352,0.05817148,0.006899956,0.01385595,0.108568,0.04332026,0.06441034,0.0426871,0.02750963,0.1591277,0.1487452,0.06608776,0.3421545,0.00270427,0.02175401,0.1602058,0.01700462,0.09363858,0.04265898,0.04023021,1.010835,0.8143302,2.755356,1.657323,0.547408,0.1889518,0.7358352,0.1888334,0.04408257,2.018196,0.008030322,0.00970072,0.08664409,0.1766975,6.563225,9.678941,21.1176,22.04835,40.23557,3.510052,32.92484,70.5332
96,0.01447934,0.1093396,0.07011109,0.0169981,0.0113295,0.0513549,0.01186017,0.000736973,0.0383277,0.04040008,0.002904014,0.001789085,0.006975597,0.004584691,0.0008723484,0.002476855,0.01107595,0.06640932,0.0188166,0.008101949,0.000225257,0.03931285,0.0001481834,0.01396453,0.04100448,0.0008498547,0.006241375,0.0005428562,0.004776041,2.67939E-05,0.01015585,0.000293662,0.006238147,0.002518869,0.0006174354,0.005406269,0.01262529,0.05815104,0.006901298,0.01385901,0.1086095,0.04343089,0.06445289,0.04272028,0.02751174,0.1592521,0.1487139,0.06608829,0.3431398,0.00270428,0.02169386,0.1603596,0.01702206,0.09381615,0.04270539,0.04023301,1.011694,0.8182579,2.7459,1.657649,0.5456998,0.1888386,0.7363881,0.1893053,0.04410319,2.01727,0.008030706,0.009700491,0.08665132,0.1759624,6.562661,9.679396,21.12531,22.04966,40.23657,3.509748,32.92628,70.536
97,0.01448255,0.1094439,0.07011709,0.01700353,0.01132677,0.05132764,0.01185764,0.0007323505,0.0382829,0.04040287,0.002856169,0.001779702,0.006972222,0.004611336,0.0008602314,0.002458632,0.01104931,0.06638102,0.01881983,0.008045004,0.0002254953,0.03925245,0.0001483512,0.0137417,0.0410092,0.0008464712,0.006227184,0.0005425318,0.004772542,2.674967E-05,0.01015844,0.0002934114,0.006225277,0.002515449,0.0006170602,0.005374349,0.01255068,0.05813588,0.006898918,0.01384186,0.1086999,0.04327805,0.06449552,0.04267867,0.02739418,0.1591835,0.1485494,0.06601986,0.3440808,0.002702457,0.02164625,0.1604086,0.01703753,0.09400321,0.04275194,0.04023593,1.012748,0.8212857,2.736975,1.659298,0.5449492,0.1887809,0.7369487,0.190053,0.04411287,2.016513,0.008039271,0.009776034,0.08673596,0.1751108,6.562185,9.679861,21.133,22.05119,40.2373,3.509023,32.92689,70.53902
98,0.01448588,0.109548,0.07012302,0.01700898,0.01132404,0.05129879,0.01185468,0.0007271966,0.0382347,0.04040571,0.002810009,0.001770737,0.006970149,0.004638567,0.0008515691,0.002438952,0.01102275,0.06635226,0.01884303,0.007981455,0.0002257176,0.03919589,0.0001484611,0.01352057,0.04101245,0.0008434286,0.006213484,0.0005431912,0.004768393,2.662612E-05,0.01015873,0.0002931691,0.006210034,0.002510446,0.0006178971,0.005343901,0.01247951,0.05812273,0.006895417,0.01381885,0.108804,0.0430577,0.06453782,0.04261397,0.02724322,0.1590624,0.1483553,0.06593159,0.3450082,0.002700076,0.02160392,0.1604263,0.01705267,0.09419269,0.04279854,0.04023795,1.013858,0.8015084,2.745552,1.662482,0.5436692,0.1899925,0.7375169,0.190868,0.04411961,2.015921,0.008048831,0.009840228,0.086829,0.174255,6.561749,9.680349,21.14123,22.05291,40.23825,3.508519,32.92774,70.54063
99,0.01448938,0.1096517,0.07012907,0.01701443,0.0113213,0.05127017,0.01185165,0.0007219064,0.03818587,0.04040862,0.002765171,0.001761999,0.0069685,0.004666139,0.0008440704,0.002419052,0.01099631,0.06632553,0.01887191,0.007917001,0.0002263607,0.03914607,0.0001487862,0.01330314,0.04101595,0.0008406677,0.006200319,0.0005435272,0.004764669,2.657218E-05,0.01015936,0.0002929303,0.00619435,0.002505184,0.0006189909,0.005322495,0.01240512,0.05811065,0.006891649,0.01379463,0.1089119,0.04283516,0.06457994,0.04254373,0.02708726,0.1589335,0.1481657,0.0658396,0.345934,0.002697556,0.02156457,0.1604372,0.01706796,0.09438253,0.0428451,0.04023961,1.014984,0.7950687,2.742616,1.662699,0.5443863,0.1907346,0.7381136,0.1916815,0.04412597,2.015516,0.008057189,0.009878488,0.08691015,0.1734301,6.561356,9.68086,21.14785,22.05472,40.23896,3.508373,32.92796,70.54246
100,0.01449308,0.1097554,0.07013484,0.01701997,0.01131855,0.05124201,0.01184856,0.0007166021,0.03813684,0.04041159,0.002721474,0.001753422,0.00696703,0.004693936,0.0008370103,0.002399314,0.01097002,0.06630118,0.01890194,0.007853431,0.0002267285,0.03909758,0.0001486914,0.01309207,0.04102003,0.0008379345,0.006187703,0.0005435572,0.004761272,2.650261E-05,0.0101604,0.0002926922,0.006178851,0.00250009,0.0006186153,0.005308393,0.0123294,0.05809928,0.006887874,0.01377067,0.1090189,0.04262839,0.0646222,0.04247543,0.02693534,0.1588109,0.1479896,0.06574862,0.3468614,0.00269503,0.02152731,0.1604486,0.01708349,0.09457186,0.04289178,0.04024098,1.016108,0.7933563,2.732036,1.665726,0.5459053,0.1903225,0.738718,0.1924704,0.04413227,2.015285,0.008063879,0.009897065,0.08697599,0.1726455,6.560991,9.681279,21.15463,22.05659,40.2398,3.510073,32.92854,70.54359
101,0.01449696,0.1098588,0.07014057,0.01702551,0.01131583,0.0512142,0.0118455,0.0007113291,0.03808806,0.0404146,0.002678855,0.001744992,0.006965694,0.00472197,0.0008301653,0.002379858,0.01094388,0.06627998,0.01893189,0.007791275,0.0002267335,0.03904945,0.0001490078,0.01288433,0.04102501,0.0008362583,0.0061747,0.0005439289,0.004757669,2.641811E-05,0.01016471,0.0002924554,0.006163724,0.002495291,0.0006195877,0.005296093,0.01225393,0.05808843,0.006884185,0.01374753,0.1091247,0.04244068,0.06466427,0.04240825,0.02679034,0.1586988,0.1478293,0.06566,0.3477909,0.002692541,0.02149182,0.1604632,0.01709932,0.09475952,0.04293839,0.04024201,1.017227,0.7900584,2.734345,1.659438,0.5472019,0.1907565,0.7393189,0.1932286,0.04413904,2.015215,0.008068987,0.009904881,0.08702831,0.1719015,6.560634,9.681612,21.1585,22.05836,40.24017,3.511599,32.92801,70.54557
102,0.01450106,0.109962,0.07014617,0.01703118,0.0113131,0.05118701,0.01184246,0.0007060993,0.03803945,0.04041767,0.002637231,0.001736699,0.006964427,0.004750196,0.0008234749,0.002360713,0.01091792,0.06626106,0.01896121,0.00773067,0.0002273537,0.03899743,0.0001483321,0.01268086,0.0410308,0.0008346414,0.00616236,0.0005441666,0.004754672,2.639988E-05,0.01012675,0.0002922211,0.006149038,0.002490814,0.0006201506,0.00528863,0.01217753,0.05807823,0.006880616,0.0137253,0.1092299,0.04227327,0.06470621,0.04234365,0.02665288,0.1585986,0.1476827,0.06557439,0.3487208,0.002690105,0.02145801,0.1604808,0.01711539,0.09494558,0.04298494,0.04024279,1.018339,0.8042836,2.703122,1.66711,0.5461225,0.1906689,0.739916,0.1939376,0.04414621,2.015263,0.008072701,0.009907692,0.08706955,0.1711972,6.560287,9.681947,21.16469,22.06018,40.24107,3.513462,32.92908,70.54569
103,0.01450532,0.1100647,0.07015175,0.01703687,0.01131041,0.05115999,0.01183944,0.0007011459,0.03799107,0.0404208,0.002596556,0.001728543,0.006963253,0.004778646,0.0008169304,0.002341891,0.01089216,0.06624879,0.01898987,0.007671567,0.0002272047,0.03895302,0.0001478765,0.01248188,0.04103748,0.0008321636,0.006151274,0.0005453521,0.004750854,2.635664E-05,0.01012973,0.0002919888,0.006134793,0.002486656,0.0006181838,0.005288384,0.01210023,0.05806863,0.006877184,0.01370401,0.1093347,0.0421216,0.06474819,0.04228176,0.02652294,0.1585091,0.1475497,0.0654899,0.3496494,0.002687727,0.02142581,0.1605018,0.01713173,0.09513013,0.04303148,0.04024325,1.019441,0.7969049,2.699366,1.675549,0.5451161,0.190216,0.7405049,0.1946109,0.04415374,2.015404,0.008075325,0.0099084,0.08710201,0.1705299,6.559957,9.682054,21.16808,22.0619,40.24146,3.515761,32.92873,70.54811
104,0.01450979,0.1101675,0.07015721,0.01704265,0.01130769,0.05113361,0.01183642,0.0006963111,0.03794309,0.040424,0.002556793,0.001720523,0.006962188,0.004807301,0.000810529,0.002323384,0.01086658,0.06623948,0.01901788,0.007613999,0.0002273697,0.03890973,0.0001479064,0.01228171,0.04104504,0.0008302671,0.00614035,0.0005454004,0.004748242,2.627993E-05,0.01013182,0.0002917597,0.006120996,0.00248287,0.0006167038,0.005288388,0.01202454,0.05805967,0.006873893,0.01368366,0.1094397,0.04198747,0.06479009,0.04222292,0.02640034,0.1584303,0.1474274,0.06540816,0.3505756,0.002685408,0.02139524,0.1605245,0.01714825,0.09531273,0.04307796,0.04024357,1.020537,0.7920849,2.694789,1.677965,0.5449191,0.1894561,0.7410854,0.1952526,0.04416158,2.015616,0.008077131,0.009908333,0.08712758,0.1698975,6.559626,9.682145,21.17218,22.06362,40.24205,3.517895,32.92902,70.54906
105,0.01451448,0.1102697,0.07016263,0.01704855,0.011305,0.05110786,0.01183344,0.0006915419,0.03789524,0.04042725,0.002517923,0.001712638,0.006961226,0.004836198,0.0008042578,0.002305189,0.01084119,0.06623231,0.01904523,0.007557922,0.0002273926,0.03886573,0.0001475043,0.01208794,0.04105332,0.0008285964,0.006129421,0.0005462404,0.004745007,2.620421E-05,0.01013856,0.0002915337,0.006107932,0.002479395,0.0006162247,0.005289754,0.01194911,0.05805116,0.006870721,0.01366432,0.1095452,0.04186955,0.06483189,0.04216827,0.02628472,0.158361,0.1473152,0.06532958,0.3514982,0.002683142,0.02136606,0.1605503,0.01716487,0.09549349,0.04312434,0.04024347,1.021729,0.7725149,2.705824,1.680702,0.5443881,0.1888672,0.7416567,0.1958654,0.0441694,2.015902,0.008078324,0.009907967,0.0871479,0.1692975,6.559304,9.682245,21.17351,22.06518,40.24215,3.519072,32.92849,70.5505
106,0.01451942,0.1103718,0.07016787,0.01705452,0.01130234,0.0510831,0.01183051,0.0006868261,0.0378477,0.04043057,0.002479944,0.001704894,0.006960353,0.004865305,0.0007981245,0.00228731,0.01081599,0.06622704,0.01907201,0.007503302,0.0002277899,0.03881953,0.0001468862,0.01189954,0.04106255,0.0008264702,0.006119182,0.0005465746,0.004742271,2.609205E-05,0.0101456,0.000291312,0.006095351,0.002476187,0.0006149503,0.005294592,0.01187278,0.05804306,0.006867681,0.01364586,0.1096519,0.0417666,0.06487363,0.04211552,0.02617585,0.1583001,0.1472122,0.06525436,0.3524185,0.002680938,0.02133835,0.1605784,0.01718152,0.09567173,0.04317072,0.04024302,1.022936,0.7736881,2.686876,1.686062,0.5443335,0.1888056,0.7422116,0.196452,0.04417682,2.016237,0.008079098,0.009907511,0.08716399,0.1687281,6.558988,9.682492,21.1769,22.06677,40.24303,3.52044,32.9297,70.55018
107,0.01452455,0.1104735,0.07017311,0.01706054,0.01129967,0.05105891,0.01182761,0.0006821596,0.03780038,0.04043395,0.002442821,0.001697286,0.006959579,0.004894626,0.000792121,0.002269731,0.010791,0.06622353,0.01909822,0.007450104,0.0002275164,0.03878416,0.0001461661,0.01171816,0.04107262,0.0008244947,0.006109284,0.0005471529,0.004739545,2.608565E-05,0.01015552,0.0002910929,0.006083196,0.002473235,0.0006106733,0.005303776,0.01179621,0.05803528,0.006864743,0.01362828,0.1097581,0.04167549,0.06491503,0.04206515,0.02607345,0.1582468,0.1471201,0.06518076,0.3533348,0.002678788,0.02131194,0.1606095,0.01719815,0.09584789,0.04321695,0.04024218,1.024133,0.7635784,2.68959,1.682565,0.5474579,0.18919,0.7427516,0.1970138,0.04418331,2.016639,0.008079558,0.009906961,0.08717687,0.1681872,6.558706,9.682538,21.17772,22.06823,40.24345,3.521202,32.92941,70.55243
108,0.01452989,0.1105749,0.07017819,0.01706664,0.01129703,0.05103532,0.01182474,0.0006775394,0.03775348,0.04043736,0.002406563,0.001689813,0.006958895,0.004924166,0.0007862325,0.002252466,0.01076622,0.06622195,0.01912391,0.00739828,0.0002273503,0.03875103,0.0001449795,0.01154207,0.04108342,0.0008231407,0.006099252,0.0005479782,0.004736798,2.601436E-05,0.01016636,0.0002908786,0.006071419,0.002470518,0.0006059508,0.005316298,0.01171655,0.05802773,0.006861915,0.01361156,0.1098654,0.04159575,0.06495635,0.04201746,0.02597858,0.1582,0.1470376,0.06511024,0.3542481,0.002676696,0.02128676,0.1606437,0.01721467,0.09602165,0.04326308,0.04024096,1.025304,0.7723094,2.675051,1.675034,0.5487287,0.1888373,0.7432745,0.1975517,0.0441885,2.017071,0.008079803,0.009906366,0.0871871,0.1676731,6.558454,9.682508,21.18229,22.06975,40.24434,3.522078,32.93093,70.5526
