TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
115,0.02120048,0.1265083,0.06501077,0.02559943,0.02080182,0.0894793,0.01710983,0.000922017,0.05219945,0.02623442,4.583904E-05,0.001774893,0.007477202,0.001689684,0.000345617,0.0008613232,0.008072399,0.1125766,0.02382827,0.008270759,0.0003782052,0.06476689,4.283391E-05,0.003956425,0.06754213,0.0005394256,0.004316055,0.0001463096,0.001092674,3.331695E-05,0.01428243,0.0001230098,0.007231255,0.0003220912,0.0008354754,0.007999787,0.01618164,0.08927161,0.006328916,0.01971569,0.1455518,0.05015391,0.03891758,0.04996604,0.03927833,0.2303587,0.1781451,0.08916362,0.3700453,0.003599684,0.03030269,0.2151101,0.02519141,0.1384564,0.037015,0.0269278,1.343735,0.8323679,4.059721,2.682957,0.7978234,0.2551115,0.9663763,0.2347672,0.08433795,2.461103,0.001228034,0.0178342,0.1668817,0.2521275,10.60003,11.30053,24.46609,26.53407,49.51889,1.388971E-22,39.90306,84.47436
116,0.02121104,0.1266115,0.06501735,0.02561156,0.02080129,0.08947751,0.01711168,0.0009193061,0.05217205,0.02623607,4.400805E-05,0.001768077,0.007478781,0.00169732,0.0003384155,0.0008599368,0.008055236,0.1130407,0.02390894,0.008244263,0.0003758485,0.06484716,4.193459E-05,0.003851389,0.0675878,0.0005391887,0.004318815,0.0001451106,0.001094016,3.338245E-05,0.01431223,0.0001230111,0.007232022,0.0003242916,0.0008314899,0.008003952,0.01608699,0.08928102,0.006333036,0.01975406,0.1457948,0.05040325,0.03894459,0.05009817,0.03938243,0.2306736,0.1786455,0.08928215,0.3707587,0.003601872,0.03032543,0.2153536,0.02520802,0.1385916,0.03705492,0.02692374,1.344386,0.8135461,4.076888,2.682399,0.7953811,0.2547276,0.9666405,0.2354885,0.08434381,2.464102,0.00122847,0.0178343,0.1669102,0.2514241,10.59975,11.30108,24.46669,26.53607,49.51925,1.389084E-22,39.90317,84.47423
117,0.02122187,0.1267142,0.06502381,0.0256239,0.02080079,0.08947757,0.01711371,0.0009166453,0.05214555,0.02623777,4.225441E-05,0.001761405,0.007480551,0.001705024,0.0003314462,0.0008586147,0.008038457,0.1135045,0.02398723,0.008218452,0.0003782748,0.06496443,4.079578E-05,0.00375471,0.06763361,0.0005416363,0.004321332,0.000146525,0.001093707,3.33204E-05,0.0143386,0.0001230135,0.007232792,0.0003263372,0.0008266058,0.007998015,0.01600928,0.08928943,0.006336986,0.01979159,0.1460315,0.05063221,0.03897106,0.05022854,0.03948421,0.2309684,0.1791171,0.08939789,0.3714517,0.003604017,0.03034764,0.2155894,0.02522315,0.1387124,0.03709466,0.02691934,1.344979,0.8194774,4.024144,2.731149,0.7883936,0.2545021,0.9668459,0.2361677,0.08434401,2.466846,0.00122877,0.01783421,0.1669305,0.2507433,10.59944,11.30141,24.47012,26.53793,49.52018,1.389231E-22,39.90458,84.47403
118,0.02123305,0.1268161,0.06503025,0.02563631,0.02080028,0.08947914,0.0171159,0.0009140286,0.05212009,0.02623951,4.057473E-05,0.001754866,0.007482542,0.001712767,0.0003247103,0.000857359,0.008022052,0.1139692,0.02406315,0.008193283,0.000378563,0.06505508,4.015923E-05,0.003656585,0.06767946,0.0005429773,0.004324179,0.0001469711,0.001093047,3.311273E-05,0.01436389,0.0001230177,0.007233545,0.0003282375,0.0008290532,0.007988009,0.01593179,0.08929679,0.006340764,0.01982824,0.1462631,0.05084205,0.03899658,0.05035673,0.0395835,0.2312433,0.1795614,0.08951131,0.3721235,0.003606116,0.03036932,0.2158167,0.02523683,0.1388191,0.03713416,0.02691462,1.345515,0.8558674,3.975184,2.725075,0.7931112,0.2545137,0.9670015,0.2368106,0.08433907,2.46939,0.001228973,0.01783387,0.1669436,0.2500831,10.59914,11.30178,24.4726,26.5396,49.52051,1.388883E-22,39.90471,84.4763
119,0.0212445,0.1269173,0.0650366,0.0256488,0.02079978,0.08948144,0.01711821,0.0009114495,0.05209547,0.02624131,3.896506E-05,0.001748446,0.007484713,0.001720568,0.0003181984,0.0008561696,0.008005981,0.1144328,0.02413674,0.008168684,0.0003741097,0.06513239,3.902813E-05,0.003562847,0.06772539,0.0005422942,0.004327423,0.0001476383,0.001092709,3.308964E-05,0.01439455,0.0001230241,0.007234273,0.0003300033,0.0008195903,0.007982968,0.01586313,0.08930309,0.006344377,0.01986399,0.1464898,0.0510344,0.03902128,0.05048294,0.03968029,0.2315002,0.1799782,0.08962142,0.3727748,0.003608168,0.03039041,0.2160363,0.02524922,0.1389118,0.03717345,0.0269096,1.345998,0.8820799,3.96357,2.731386,0.7887217,0.2555953,0.9671135,0.2374196,0.08433026,2.47175,0.001229107,0.01783332,0.1669508,0.2494434,10.59882,11.30189,24.46256,26.54051,49.5183,1.388782E-22,39.90011,84.47849
120,0.02125604,0.1270179,0.06504286,0.02566147,0.02079927,0.08948428,0.01712064,0.0009089073,0.05207156,0.02624315,3.742183E-05,0.001742137,0.007487093,0.001728435,0.0003118818,0.000855039,0.007990222,0.1148945,0.02420806,0.008144649,0.0003735572,0.06518093,3.780151E-05,0.003468784,0.06777119,0.0005425945,0.00433001,0.0001478096,0.001094722,3.31355E-05,0.01442304,0.0001230327,0.007234978,0.0003316436,0.0008178247,0.007979439,0.01578623,0.08930861,0.006347816,0.01989889,0.1467092,0.05121177,0.03904495,0.05060711,0.03977476,0.2317403,0.1803678,0.0897303,0.3734046,0.00361017,0.03041089,0.2162465,0.02526044,0.138989,0.03721256,0.02690423,1.346431,0.9182792,4.004584,2.678561,0.7939754,0.2564496,0.9671798,0.2379955,0.08431803,2.473704,0.001229189,0.01783264,0.1669532,0.2488226,10.59842,11.30198,24.44178,26.54032,49.51417,1.389068E-22,39.89412,84.473
121,0.02126769,0.1271178,0.06504902,0.02567413,0.02079875,0.08949599,0.01712508,0.0009081475,0.05206231,0.02624504,3.607748E-05,0.001738939,0.00747731,0.001736757,0.0003073278,0.0008575056,0.007970704,0.1156807,0.0243736,0.008143673,0.0003763985,0.06533284,3.790998E-05,0.003393502,0.06782316,0.0005468926,0.004343932,0.0001481719,0.001094765,3.312764E-05,0.01445224,0.0001230729,0.007244314,0.0003353127,0.0008207056,0.007962476,0.0156391,0.08933349,0.006353777,0.01996593,0.1470229,0.05158594,0.03906811,0.05079701,0.04002326,0.2322076,0.1811891,0.08996285,0.3740194,0.003613426,0.03048214,0.2165153,0.02527236,0.1390534,0.03725143,0.02689997,1.346908,0.9216225,4.076411,2.643208,0.7912385,0.2601638,0.9671962,0.2387995,0.0843109,2.475032,0.001231872,0.01813988,0.1671955,0.2481812,10.59784,11.30193,24.41373,26.53882,49.50938,1.389974E-22,39.88832,84.46272
122,0.02127933,0.1272169,0.06505504,0.02568697,0.02079825,0.08951209,0.01713026,0.0009079622,0.05205739,0.02624697,3.48239E-05,0.001736747,0.007464207,0.001745257,0.0003033872,0.0008611284,0.007950481,0.1165645,0.02456624,0.00815017,0.0003792467,0.06538124,3.7749E-05,0.003318578,0.06787597,0.0005512808,0.004356662,0.0001467649,0.00109729,3.329539E-05,0.01447874,0.0001231235,0.007256478,0.0003394654,0.0008202003,0.007945279,0.01550783,0.08936153,0.006360372,0.02004204,0.1473552,0.05200355,0.03909042,0.05100569,0.04031628,0.2327226,0.1821109,0.09023871,0.3746069,0.003617079,0.03056647,0.2167907,0.02528295,0.1390946,0.03729014,0.02689592,1.347333,0.9894883,4.093386,2.599226,0.7933627,0.2609918,0.9671507,0.2396436,0.08430047,2.475559,0.001234494,0.01839802,0.1674577,0.2475389,10.59704,11.30164,24.39,26.53657,49.50598,1.390931E-22,39.88631,84.4505
123,0.02129096,0.1273152,0.06506094,0.02569985,0.02079774,0.08952955,0.01713588,0.0009079852,0.05205389,0.02624895,3.362652E-05,0.001734888,0.007450598,0.001753864,0.0002997058,0.0008651305,0.007930513,0.1174747,0.02476369,0.008159116,0.0003842614,0.06547572,3.773002E-05,0.003243995,0.06792828,0.0005596803,0.004368488,0.0001442124,0.001101821,3.317564E-05,0.01450689,0.0001231768,0.007269313,0.0003435924,0.0008238369,0.007925518,0.01537403,0.08938754,0.006366952,0.02011961,0.1476921,0.05241369,0.03911188,0.05121714,0.04061753,0.2332253,0.18303,0.09052473,0.3751622,0.003620846,0.03065189,0.2170562,0.02529144,0.1391076,0.03732871,0.02689193,1.347674,1.10278,4.051102,2.592642,0.7958378,0.261966,0.9670399,0.2404671,0.0842831,2.475406,0.001236412,0.01854881,0.1676768,0.2469004,10.59608,11.30095,24.35638,26.5332,49.50015,1.391195E-22,39.87918,84.44537
124,0.02130251,0.1274125,0.06506664,0.0257126,0.02079723,0.08954706,0.01714179,0.0009080982,0.05205146,0.02625097,3.24748E-05,0.001733151,0.007437364,0.001762575,0.0002961763,0.0008692562,0.007911073,0.1183885,0.02495866,0.008168906,0.0003837639,0.06553503,3.734364E-05,0.003177042,0.06797934,0.0005608706,0.004380201,0.0001454056,0.001102285,3.310164E-05,0.01453265,0.0001232321,0.007282099,0.0003475329,0.0008262369,0.007903822,0.01525518,0.08941064,0.006373318,0.02019608,0.1480208,0.05279627,0.03913302,0.05142612,0.04091482,0.2336977,0.1839071,0.09080123,0.3756828,0.003624638,0.03073501,0.2173048,0.02529762,0.1390899,0.03736713,0.02688805,1.34792,1.194041,4.037804,2.600075,0.7932706,0.2617964,0.9668627,0.2412484,0.08425848,2.47448,0.00123768,0.01861979,0.1678429,0.2462663,10.59489,11.29974,24.31434,26.52865,49.49243,1.391801E-22,39.87037,84.43445
125,0.02131405,0.127509,0.06507216,0.02572537,0.02079669,0.08956475,0.01714795,0.0009082609,0.05204997,0.02625303,3.136541E-05,0.001731478,0.007424809,0.001771368,0.0002927504,0.000873453,0.007892226,0.1192988,0.02514874,0.008179059,0.0003852012,0.06558018,3.731491E-05,0.003109719,0.06802864,0.0005673882,0.004391035,0.0001437899,0.001105989,3.301498E-05,0.01456077,0.0001232862,0.007294323,0.0003512414,0.0008238503,0.007902253,0.01513213,0.08943103,0.006379379,0.02027076,0.1483336,0.05314938,0.03915318,0.05163071,0.04120436,0.2341354,0.1847257,0.09107023,0.3761667,0.003628412,0.03081499,0.2175343,0.02530154,0.1390405,0.03740541,0.02688419,1.348066,1.266416,4.081367,2.566031,0.7936096,0.2633449,0.9666257,0.2419636,0.08422735,2.472635,0.0012385,0.01864837,0.167962,0.2456354,10.59342,11.29849,24.27234,26.52303,49.48473,1.392788E-22,39.86381,84.4177
126,0.02132548,0.1276045,0.06507748,0.0257382,0.02079615,0.08958262,0.0171543,0.0009084587,0.05204908,0.02625511,3.029605E-05,0.001729852,0.007412952,0.001780202,0.0002894186,0.0008776807,0.007873964,0.1202021,0.02533326,0.00818937,0.0003831529,0.06560946,3.690729E-05,0.003042545,0.06807604,0.0005683738,0.004400938,0.000143205,0.001108587,3.289571E-05,0.01458635,0.0001233416,0.007306084,0.0003547155,0.0008226446,0.007897018,0.01501046,0.08944909,0.006385141,0.02034341,0.1486289,0.05347408,0.0391725,0.05183088,0.04148502,0.2345386,0.1854708,0.09133273,0.376614,0.00363215,0.03089172,0.2177441,0.02530352,0.1389613,0.03744357,0.02687918,1.348125,1.272319,4.163685,2.556449,0.7882545,0.2629691,0.9663525,0.2426255,0.08419187,2.469805,0.001239047,0.01865814,0.1680438,0.2450057,10.59167,11.29706,24.23524,26.51682,49.47783,1.394061E-22,39.85899,84.40234
127,0.02133681,0.127699,0.06508262,0.02575102,0.02079559,0.08960187,0.01716089,0.000908692,0.05204869,0.02625723,2.926557E-05,0.001728271,0.007401757,0.001789101,0.0002861785,0.000881929,0.00785624,0.1210987,0.02551208,0.008199835,0.0003830898,0.06568898,3.628685E-05,0.002976671,0.06812134,0.0005724699,0.004410929,0.0001442804,0.00110859,3.288359E-05,0.0146097,0.0001233976,0.007317435,0.0003579636,0.0008304428,0.007880487,0.01489912,0.08946529,0.006390595,0.02041387,0.1489019,0.05377497,0.03919088,0.05202584,0.04175659,0.2349094,0.1861501,0.091589,0.3770256,0.003635849,0.03096531,0.2179347,0.02530377,0.1388538,0.03748159,0.02687393,1.348104,1.32455,4.180075,2.571971,0.7846354,0.2645883,0.9660536,0.2432408,0.08415264,2.466146,0.001239424,0.01866074,0.1680975,0.244377,10.58973,11.2954,24.20084,26.51032,49.47127,1.394871E-22,39.85427,84.39044
128,0.02134806,0.1277926,0.06508753,0.02576379,0.020795,0.08962236,0.01716769,0.000908956,0.05204919,0.02625936,2.827259E-05,0.001726735,0.007391286,0.00179806,0.0002830139,0.000886204,0.007839033,0.1219888,0.0256852,0.008210384,0.00038574,0.06575501,3.580276E-05,0.002913769,0.06816455,0.0005752053,0.004423482,0.0001453852,0.001108807,3.290937E-05,0.0146346,0.0001234532,0.007328393,0.0003609959,0.000830872,0.007874578,0.01479276,0.08947972,0.006395738,0.02048209,0.1491578,0.05405336,0.03920817,0.05221587,0.04201892,0.2352489,0.1867729,0.09183872,0.3774023,0.003639502,0.03103574,0.2181059,0.02530239,0.1387181,0.03751949,0.0268687,1.347999,1.375166,4.229077,2.573896,0.7845119,0.2629792,0.9657354,0.2438125,0.08410939,2.461826,0.00123969,0.01866083,0.1681296,0.2437492,10.58762,11.29362,24.16626,26.50363,49.46405,1.395114E-22,39.84843,84.37994
129,0.02135918,0.1278852,0.06509223,0.02577664,0.02079436,0.08964337,0.01717468,0.000909247,0.05205041,0.02626154,2.73157E-05,0.001725238,0.007381475,0.001807118,0.0002799163,0.0008905055,0.007822309,0.1228717,0.02585268,0.008221003,0.0003842215,0.06580982,3.495668E-05,0.002850283,0.06820554,0.000576794,0.004437877,0.0001459286,0.001109033,3.291094E-05,0.01466003,0.0001235075,0.007338959,0.000363824,0.0008301792,0.007863058,0.01469739,0.0894924,0.006400567,0.02054813,0.1493912,0.05430957,0.03922479,0.05240072,0.04227201,0.2355586,0.1873408,0.0920827,0.3777461,0.003643107,0.03110293,0.2182593,0.02529961,0.1385566,0.03755723,0.02686357,1.347819,1.427885,4.254726,2.559476,0.7947147,0.2621619,0.9654117,0.2443433,0.08406246,2.456902,0.001239875,0.01865997,0.1681452,0.2431229,10.58544,11.2918,24.14277,26.49733,49.45834,1.395918E-22,39.84605,84.36717
130,0.02137022,0.1279768,0.06509669,0.02578965,0.0207937,0.08966521,0.01718182,0.000909559,0.05205206,0.02626373,2.639368E-05,0.001723766,0.007372248,0.001816255,0.000276894,0.000894812,0.007806014,0.1237473,0.02601461,0.00823164,0.0003827445,0.06585063,3.400547E-05,0.002788164,0.06824425,0.0005834601,0.004447495,0.0001474718,0.001107358,3.293391E-05,0.01468505,0.0001235611,0.007349141,0.0003664612,0.0008251766,0.007857417,0.01459929,0.08950362,0.006405108,0.02061217,0.1496089,0.0545459,0.03924046,0.0525807,0.04251607,0.2358409,0.1878565,0.09232191,0.3780571,0.003646662,0.03116712,0.2183953,0.02529563,0.1383709,0.03759481,0.02685852,1.347568,1.452381,4.315742,2.549296,0.7922266,0.2629394,0.9650981,0.2448367,0.08401272,2.451619,0.001240003,0.01865892,0.1681494,0.2424991,10.58319,11.29026,24.12512,26.49152,49.45321,1.396283E-22,39.84361,84.35938
131,0.02138102,0.1280675,0.06510093,0.02580275,0.02079298,0.08968779,0.01718914,0.0009098934,0.05205427,0.02626593,2.550496E-05,0.001722325,0.007363619,0.001825482,0.0002739363,0.0008991456,0.007790133,0.1246152,0.02617106,0.008242259,0.0003906322,0.06586993,3.336675E-05,0.002730523,0.06828073,0.0005828081,0.004460325,0.0001495838,0.001105991,3.282742E-05,0.01470668,0.0001236142,0.007358946,0.0003689201,0.0008162972,0.0078577,0.01450227,0.08951356,0.006409365,0.02067422,0.1498085,0.05476272,0.03925544,0.05275576,0.0427516,0.2360986,0.1883264,0.09255651,0.3783391,0.003650166,0.03122838,0.2185154,0.02529071,0.1381646,0.03763227,0.02685365,1.34726,1.432241,4.3838,2.554053,0.7947424,0.2620124,0.9648144,0.2452959,0.08396229,2.44612,0.001240096,0.01865807,0.1681477,0.2418791,10.58093,11.28884,24.10538,26.48598,49.44733,1.396725E-22,39.83886,84.35388
132,0.02139169,0.1281573,0.06510499,0.02581615,0.02079222,0.08971135,0.01719658,0.000910247,0.05205705,0.02626816,2.464833E-05,0.001720907,0.007356232,0.001834763,0.0002710468,0.0009034978,0.007774631,0.1254755,0.02632223,0.008252928,0.0003883919,0.06585465,3.30774E-05,0.002669267,0.06831508,0.0005847389,0.004472997,0.0001495305,0.001108105,3.277893E-05,0.01473158,0.0001236673,0.007368383,0.0003712121,0.000813131,0.007853582,0.01440827,0.08952233,0.00641336,0.02073449,0.149988,0.05496411,0.03926992,0.0529261,0.04297903,0.2363339,0.1887513,0.09278917,0.3785929,0.003653619,0.03128692,0.2186204,0.02528517,0.1379395,0.03766956,0.0268489,1.346901,1.43742,4.403732,2.586756,0.7800508,0.2634619,0.9645675,0.2457225,0.08391284,2.440416,0.001240166,0.01865744,0.1681432,0.241264,10.57864,11.28746,24.08739,26.48061,49.44176,1.397443E-22,39.8349,84.34452
133,0.02140211,0.1282461,0.06510884,0.02582958,0.02079144,0.08972324,0.01720214,0.0009077222,0.05203026,0.02627037,2.357381E-05,0.001714085,0.007309199,0.001842785,0.0002672213,0.0009000531,0.007743292,0.1259281,0.0263991,0.008228183,0.0003881455,0.06576433,3.039708E-05,0.002602219,0.06832874,0.0005801562,0.004469745,0.0001490257,0.001107928,3.289485E-05,0.01475561,0.0001236404,0.007366452,0.0003692331,0.0007974021,0.00785088,0.01432426,0.08947066,0.00640915,0.02073728,0.150095,0.05463326,0.03928311,0.05291275,0.04299238,0.2361184,0.1882038,0.09282038,0.3787944,0.003651892,0.03122059,0.2185279,0.02527576,0.1376957,0.03770669,0.02684415,1.346491,1.441159,4.455887,2.596229,0.7780285,0.2640142,0.9643677,0.2461153,0.08383045,2.434504,0.001232199,0.01726646,0.1674965,0.2397523,10.57605,11.28572,24.06903,26.47529,49.43657,1.398268E-22,39.83086,84.33546
134,0.02141235,0.1283342,0.06511257,0.02584307,0.02079052,0.08973107,0.01720705,0.000904308,0.05199568,0.0262726,2.248061E-05,0.001705791,0.007251284,0.001850446,0.0002631859,0.0008941165,0.007707472,0.1262605,0.02644957,0.008192446,0.0003866688,0.06566667,2.873918E-05,0.002532484,0.06833541,0.0005788089,0.004461822,0.0001487991,0.001107153,3.283927E-05,0.01477672,0.0001235921,0.00736073,0.0003660087,0.0007881019,0.007845557,0.01423067,0.08941165,0.006402228,0.02072139,0.1501674,0.05415397,0.03929591,0.05283977,0.04293763,0.2357749,0.18734,0.09278433,0.3789768,0.003648441,0.0311221,0.2183728,0.02526607,0.1374436,0.03774392,0.02684042,1.346071,1.379969,4.583262,2.580437,0.7759547,0.2654223,0.9642278,0.2464806,0.08374497,2.428459,0.001225254,0.01619735,0.1667838,0.2380165,10.57338,11.28367,24.04504,26.47023,49.43079,1.398597E-22,39.82519,84.32713
135,0.02142239,0.1284216,0.06511609,0.02585668,0.02078945,0.08973821,0.01721171,0.0009006103,0.05195878,0.02627483,2.142605E-05,0.001697221,0.007191572,0.001858031,0.0002591698,0.0008874228,0.007670534,0.1265557,0.0264896,0.008153333,0.0003861962,0.06560563,2.694235E-05,0.002461025,0.06833939,0.0005804088,0.004454389,0.0001487735,0.001107678,3.286028E-05,0.01479967,0.0001235394,0.007353688,0.0003625471,0.0007716658,0.007841708,0.01414493,0.08935954,0.006394422,0.02069967,0.1502236,0.05365958,0.03930873,0.05274856,0.04286204,0.2354068,0.1863894,0.09272936,0.3791537,0.003644443,0.03101757,0.2181981,0.02525717,0.1371874,0.03778141,0.02683833,1.345656,1.376039,4.636113,2.565297,0.7738546,0.2664739,0.9641374,0.2468215,0.08366545,2.422307,0.001221108,0.01564742,0.1661706,0.2362699,10.57073,11.2815,24.02275,26.46575,49.42638,1.399177E-22,39.82235,84.3155
136,0.02143216,0.1285082,0.06511939,0.0258705,0.02078821,0.08974391,0.01721616,0.0008968104,0.05192101,0.02627704,2.042114E-05,0.001688641,0.007132928,0.001865649,0.0002552246,0.0008805381,0.007633498,0.1268357,0.02652458,0.008113152,0.0003872473,0.06549441,2.565102E-05,0.002394823,0.06834181,0.0005822436,0.004445719,0.000147983,0.001107809,3.289718E-05,0.01481817,0.0001234856,0.00734617,0.0003591773,0.0007595754,0.007825713,0.01405028,0.0893141,0.006386362,0.02067644,0.1502701,0.05319151,0.03932152,0.05265249,0.04278125,0.2350469,0.1854413,0.09267161,0.3793294,0.003640328,0.03091477,0.2180194,0.02524941,0.1369298,0.03781927,0.02683801,1.345247,1.340854,4.71063,2.548412,0.7751147,0.2665708,0.9640981,0.2471405,0.08359172,2.416114,0.00121902,0.01542886,0.1656837,0.2345791,10.56823,11.27955,24.00749,26.46227,49.42425,1.399717E-22,39.82278,84.30659
137,0.02144166,0.1285942,0.06512245,0.02588436,0.02078683,0.08974893,0.01722051,0.0008929711,0.05188283,0.02627926,1.946497E-05,0.001680095,0.007076142,0.001873311,0.0002513621,0.0008737581,0.00759666,0.1271088,0.0265565,0.008072657,0.0003832857,0.06535763,2.401335E-05,0.002334435,0.06834324,0.0005802521,0.004442475,0.0001476029,0.001108247,3.296137E-05,0.01483909,0.0001234311,0.007338486,0.0003560011,0.0007384038,0.007812142,0.01396237,0.08927258,0.006378281,0.02065306,0.150304,0.0527618,0.03933466,0.0525558,0.04270051,0.2347039,0.1845291,0.09261473,0.379508,0.003636272,0.03081666,0.217842,0.02524276,0.1366712,0.0378575,0.02683953,1.344845,1.246655,4.790619,2.56267,0.7697034,0.2665545,0.9641029,0.2474407,0.08352277,2.410079,0.00121801,0.01536182,0.1653101,0.2329637,10.56594,11.27812,24.00141,26.4601,49.42387,1.399502E-22,39.82492,84.30364
138,0.02145099,0.1286794,0.06512533,0.02589799,0.02078531,0.08975441,0.01722477,0.0008891149,0.05184449,0.02628149,1.855471E-05,0.001671581,0.007021406,0.001881046,0.000247599,0.0008670739,0.007560112,0.1273784,0.02658605,0.008032138,0.0003832046,0.06526306,2.256567E-05,0.002272338,0.06834371,0.0005789634,0.004437218,0.000146894,0.001108659,3.30175E-05,0.01485748,0.0001233747,0.007330744,0.0003530416,0.0007249552,0.007773963,0.01388271,0.08923287,0.006370267,0.02062987,0.1503221,0.05237712,0.03934784,0.05245991,0.0426219,0.2343801,0.183666,0.09255984,0.3796917,0.003632345,0.03072192,0.2176685,0.02523734,0.1364141,0.03789612,0.0268428,1.344454,1.176668,4.836938,2.576581,0.7706231,0.2670265,0.96416,0.247725,0.08345857,2.404367,0.001217439,0.01534744,0.1650289,0.2314288,10.56391,11.27691,24.00142,26.45936,49.42453,1.399171E-22,39.82716,84.30503
139,0.02146019,0.1287638,0.06512802,0.02591145,0.02078365,0.08976054,0.01722898,0.0008852521,0.05180608,0.02628372,1.768789E-05,0.001663094,0.006968717,0.001888843,0.0002439285,0.0008605187,0.0075239,0.1276467,0.02661205,0.007991686,0.0003839321,0.06521892,2.139102E-05,0.00221329,0.0683436,0.000577382,0.004429788,0.0001467903,0.001107333,3.316657E-05,0.01487796,0.0001233171,0.007323008,0.0003502968,0.0007105987,0.007751199,0.01379439,0.08919433,0.006362381,0.02060704,0.1503266,0.05203351,0.03936169,0.05236591,0.04254584,0.234077,0.1828576,0.09250639,0.3798818,0.003628575,0.03063014,0.2175012,0.02523317,0.1361606,0.03793509,0.02684773,1.344079,1.139836,4.832828,2.572659,0.7803251,0.266969,0.964276,0.2479963,0.08339817,2.399081,0.001217035,0.0153458,0.1648181,0.2299745,10.56217,11.27608,24.0063,26.46008,49.42621,1.398618E-22,39.82988,84.30766
140,0.02146933,0.1288474,0.0651305,0.02592446,0.02078186,0.08976627,0.01723314,0.0008813905,0.05176746,0.02628596,1.686239E-05,0.001654638,0.006917921,0.001896708,0.0002403656,0.0008540559,0.007488031,0.1279142,0.02663594,0.007951348,0.0003817104,0.0651392,1.994354E-05,0.002158858,0.0683431,0.0005764473,0.004427143,0.0001452651,0.001107275,3.318266E-05,0.0148978,0.0001232579,0.007315311,0.0003477549,0.0006989246,0.007706182,0.01371666,0.08915648,0.006354627,0.02058436,0.1503227,0.05172128,0.03937605,0.05227344,0.04247269,0.2337937,0.1821076,0.09244967,0.3800797,0.003624971,0.03054118,0.2173405,0.02523015,0.1359111,0.03797448,0.02685417,1.343718,1.119139,4.839619,2.554235,0.7864379,0.266251,0.9644473,0.2482567,0.08334157,2.394338,0.001216706,0.01534505,0.164664,0.2285987,10.56072,11.27554,24.02222,26.46239,49.42995,1.397875E-22,39.83542,84.31089
141,0.02147828,0.1289304,0.06513289,0.02593719,0.02077996,0.089771,0.01723728,0.0008775326,0.05172859,0.02628822,1.607613E-05,0.001646225,0.006868889,0.001904662,0.000236905,0.0008476987,0.007452498,0.1281801,0.02665827,0.007911155,0.0003812962,0.0650438,1.944699E-05,0.00210552,0.06834232,0.0005755909,0.004423928,0.000145279,0.001105948,3.33676E-05,0.01491499,0.0001231975,0.007307678,0.0003454036,0.0006864811,0.007658835,0.01364434,0.0891195,0.006347026,0.0205621,0.1503118,0.0514357,0.03939096,0.05218336,0.04240245,0.2335308,0.1814253,0.09238961,0.3802878,0.003621541,0.03045511,0.2171875,0.02522831,0.1356711,0.03801423,0.02686203,1.343377,1.095195,4.844732,2.553457,0.7860115,0.267601,0.9646802,0.2485087,0.08329062,2.390312,0.001216431,0.01534339,0.1645534,0.2272991,10.55961,11.27488,24.02514,26.46519,49.43048,1.397292E-22,39.83286,84.32162
142,0.02148704,0.1290125,0.06513508,0.02594968,0.02077797,0.08977439,0.01724133,0.0008736791,0.05168968,0.02629049,1.532715E-05,0.001637861,0.006821581,0.001912693,0.0002335346,0.0008414473,0.007417312,0.1284437,0.02667925,0.007871146,0.0003752385,0.06493342,1.862006E-05,0.00205202,0.06834154,0.0005746072,0.00441663,0.0001469812,0.001102778,3.326674E-05,0.01493283,0.0001231369,0.007300122,0.0003432311,0.000678208,0.007613329,0.01356134,0.08908342,0.006339583,0.02054033,0.1502933,0.05117506,0.03940596,0.05209578,0.04233522,0.2332869,0.1807965,0.09232901,0.3805042,0.00361828,0.03037192,0.2170416,0.02522752,0.1354371,0.03805432,0.02687111,1.343044,1.11562,4.777455,2.588846,0.7850332,0.2673205,0.964957,0.2487509,0.08324277,2.386827,0.001216197,0.01534125,0.1644747,0.2260728,10.55868,11.27455,24.03488,26.46875,49.43276,1.39731E-22,39.83578,84.31991
