TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
78,0.01150288,0.1307425,0.07301926,0.01744071,0.0153382,0.04588788,0.01621348,0.001129646,0.04794147,0.03548762,0.0002079344,0.002310418,0.00848338,0.002672144,0.001279017,0.001566013,0.01084868,0.0821875,0.02049579,0.008221975,0.0001526155,0.02648602,0.0001542133,0.01633061,0.03537561,0.0002554464,0.002620198,2.219528E-05,0.000193791,3.048171E-05,0.009141549,6.309939E-05,0.005446093,0.000157937,0.0007630184,0.006787255,0.01761243,0.0643748,0.004122078,0.01648644,0.1140163,0.03592141,0.05748098,0.06311417,0.03425276,0.1811256,0.150778,0.05474353,0.3105759,0.002513382,0.02035396,0.1751608,0.01826243,0.08810937,0.04219453,0.03705971,1.242654,0.9111121,2.273616,1.741811,0.6673442,0.2352595,0.8347459,0.1766953,0.107156,1.759456,0.000698066,0.01848174,0.1485112,0.1923877,6.124445,9.835877,21.85028,22.43,41.38633,1.887431,33.73396,71.77011
79,0.011499,0.1308877,0.07302772,0.01744578,0.01534053,0.04584136,0.01621632,0.001123554,0.04785693,0.03548554,0.0001977767,0.002290645,0.008481747,0.002683349,0.001244596,0.001548609,0.01082127,0.08192674,0.02053848,0.008174716,0.0001528444,0.02645625,0.000146985,0.01597522,0.03535432,0.0002545305,0.002616563,2.175055E-05,0.0001943039,3.025091E-05,0.009131139,6.302552E-05,0.00544105,0.000156885,0.0007555225,0.006758898,0.01759441,0.06429558,0.004115458,0.01645592,0.1138713,0.03561116,0.05751962,0.06283331,0.03423954,0.1810478,0.1499045,0.05461629,0.3115847,0.002505393,0.02021218,0.1751439,0.01828415,0.0883633,0.04224006,0.03705962,1.244191,0.901261,2.28378,1.741867,0.6628941,0.2356641,0.8355538,0.1770487,0.1071955,1.759697,0.000697166,0.01847186,0.1483178,0.1911789,6.124374,9.837363,21.85289,22.43229,41.38632,1.887497,33.73203,71.77314
80,0.01149532,0.1310331,0.07303609,0.01745086,0.01534276,0.04579522,0.0162191,0.001117488,0.04777272,0.03548359,0.0001881175,0.002271135,0.008480119,0.002694608,0.001211481,0.00153151,0.01079372,0.0816722,0.02058007,0.00812799,0.0001565016,0.02641576,0.0001388148,0.01562064,0.03533384,0.0002543175,0.002612959,2.081637E-05,0.0001947616,3.053751E-05,0.009127952,6.295294E-05,0.005436085,0.0001559269,0.0007640733,0.006711056,0.01757624,0.06421985,0.00410907,0.01642661,0.113735,0.03532942,0.05756017,0.06256138,0.03422898,0.180984,0.149092,0.05449171,0.3126145,0.002497726,0.0200763,0.175137,0.01830634,0.08862045,0.04228587,0.0370596,1.245746,0.8989461,2.299966,1.728287,0.6645542,0.2374483,0.8363672,0.1773926,0.1072383,1.759944,0.0006965009,0.01846703,0.1481817,0.1900288,6.124299,9.838516,21.84873,22.43415,41.38541,1.887892,33.72929,71.77178
81,0.01149183,0.1311787,0.07304434,0.01745608,0.01534494,0.0457497,0.01622184,0.001111454,0.0476887,0.0354818,0.0001789318,0.002251896,0.008478452,0.00270594,0.001179632,0.001514719,0.01076606,0.08142351,0.02062055,0.008081843,0.0001538056,0.02638597,0.000133049,0.01528092,0.03531418,0.0002535568,0.002613862,2.151442E-05,0.0001940125,3.032759E-05,0.009118611,6.288266E-05,0.005431207,0.0001550547,0.000765085,0.006675245,0.01754389,0.06414731,0.004102909,0.01639842,0.1136066,0.03507623,0.05760038,0.0622991,0.03422055,0.1809319,0.1483467,0.05437227,0.3136617,0.002490305,0.019946,0.1751389,0.01832871,0.08887935,0.04233195,0.03705918,1.247306,0.9085792,2.254302,1.766716,0.6663532,0.2361388,0.837168,0.1777255,0.1072809,1.760151,0.0006959941,0.01846245,0.1480848,0.1889344,6.124176,9.839213,21.84025,22.43541,41.38415,1.887323,33.72673,71.76773
82,0.01148864,0.1313242,0.07305239,0.01746154,0.01534705,0.04570489,0.01622451,0.001105449,0.0476054,0.03548011,0.0001701996,0.002232921,0.008476779,0.002717369,0.001148998,0.001498237,0.01073833,0.08118208,0.02065997,0.008036332,0.0001547111,0.02637767,0.0001294767,0.01493274,0.03529526,0.0002527186,0.002608902,2.09941E-05,0.0001945239,3.030128E-05,0.009110161,6.281416E-05,0.005426429,0.0001542635,0.0007571885,0.006637539,0.01751471,0.06407765,0.004096983,0.01637149,0.1134876,0.03485153,0.05764209,0.06204696,0.03421429,0.1808906,0.147656,0.05425799,0.3147222,0.002483107,0.01982096,0.175148,0.01835105,0.08913893,0.04237824,0.03705864,1.248722,0.9220231,2.256023,1.758769,0.6670371,0.2350642,0.8379456,0.1780469,0.1073236,1.760283,0.0006956015,0.0184574,0.1480148,0.1878923,6.12399,9.839822,21.83154,22.43621,41.38342,1.887313,33.72591,71.7625
83,0.01148567,0.1314698,0.07306033,0.01746719,0.01534912,0.0456606,0.01622714,0.001099482,0.04752254,0.03547855,0.0001618978,0.002214224,0.008475037,0.00272887,0.001119565,0.001482057,0.01071058,0.08094703,0.0206984,0.007991449,0.0001509875,0.02631247,0.0001261271,0.01459024,0.03527716,0.0002526774,0.002604217,2.068879E-05,0.0001942392,3.01813E-05,0.009093203,6.274786E-05,0.005421743,0.0001535463,0.0007492367,0.006592791,0.01748425,0.06401072,0.004091278,0.01634574,0.1133756,0.03464837,0.05768499,0.06180419,0.03421044,0.1808587,0.1470125,0.05414677,0.315794,0.002476121,0.01970093,0.1751634,0.01837333,0.08939863,0.04242478,0.0370579,1.2501,0.9151879,2.287852,1.72406,0.6764444,0.2361884,0.8386992,0.1783568,0.1073662,1.760331,0.0006952951,0.01845232,0.1479641,0.1869119,6.123734,9.84055,21.83007,22.4369,41.38391,1.888224,33.72791,71.75931
84,0.01148289,0.1316154,0.07306805,0.01747303,0.01535113,0.04561694,0.01622971,0.001093551,0.0474396,0.03547712,0.0001540046,0.002195796,0.008473184,0.002740447,0.001091328,0.001466178,0.01068283,0.08071794,0.02073579,0.00794723,0.00015339,0.02629542,0.0001229448,0.01426919,0.0352598,0.0002543866,0.002601378,2.084231E-05,0.0001946017,3.041617E-05,0.009085651,6.268341E-05,0.005417153,0.0001528965,0.0007372683,0.006570971,0.01744284,0.06394652,0.004085794,0.01632125,0.1132731,0.03446728,0.05772785,0.06157091,0.03420892,0.1808372,0.1464132,0.05404194,0.3168771,0.002469341,0.01958582,0.1751857,0.01839556,0.08965915,0.04247152,0.03705684,1.251474,0.9362165,2.267703,1.721542,0.66996,0.2349772,0.8394185,0.1786568,0.107409,1.760319,0.0006950532,0.01844789,0.1479297,0.185981,6.123451,9.841196,21.83106,22.43768,41.38438,1.88962,33.72897,71.76176
85,0.01148024,0.1317609,0.07307572,0.01747902,0.01535311,0.04557379,0.01623185,0.001087977,0.04738687,0.03547584,0.0001467288,0.002177348,0.008461648,0.002751312,0.001053246,0.001452673,0.01065598,0.08058998,0.02067237,0.007901722,0.0001544769,0.02630082,0.0001219842,0.01397856,0.03525321,0.0002523248,0.002595608,2.149965E-05,0.0001943005,3.034884E-05,0.00907803,6.262775E-05,0.005410591,0.0001533036,0.0007368707,0.006527522,0.01737168,0.06389282,0.004084944,0.01631075,0.1132507,0.03460385,0.05777069,0.06149876,0.0341773,0.1809055,0.1461451,0.05399411,0.3179838,0.002466991,0.01948069,0.1753381,0.01841893,0.08991347,0.04251848,0.03705557,1.252736,0.9138362,2.321745,1.696633,0.6771771,0.2368559,0.840127,0.1792601,0.1075066,1.760285,0.0006954239,0.01850441,0.1480082,0.1848836,6.12317,9.84173,21.82311,22.43832,41.38314,1.889591,33.72618,71.7653
86,0.01147778,0.1319063,0.07308324,0.01748514,0.01535503,0.04553177,0.01623388,0.001082558,0.0473421,0.03547464,0.0001398732,0.002159089,0.008447539,0.002762013,0.001013389,0.001440132,0.01062954,0.08049444,0.02057925,0.00785639,0.0001521476,0.02631507,0.0001199876,0.0136933,0.03525026,0.0002504237,0.002592213,2.098688E-05,0.0001953663,3.040483E-05,0.009070971,6.257689E-05,0.005403593,0.0001540294,0.0007390025,0.006488665,0.01728695,0.06384379,0.004085606,0.0163055,0.1132556,0.03483613,0.05781409,0.06148372,0.03413897,0.1810063,0.1459914,0.05396711,0.3191001,0.002466123,0.01938319,0.1755318,0.01844245,0.09016392,0.04256568,0.03705429,1.253964,0.9169756,2.318805,1.685565,0.6733369,0.238866,0.8408117,0.179943,0.1076143,1.760189,0.0006958783,0.01855327,0.1481052,0.1837654,6.122837,9.842142,21.81415,22.43883,41.38182,1.88931,33.72451,71.76199
87,0.01147542,0.1320516,0.07309056,0.01749125,0.01535644,0.04549035,0.01623591,0.001077236,0.04729972,0.03547357,0.0001333633,0.002141088,0.00843303,0.002772709,0.0009745465,0.001428135,0.01060341,0.08041117,0.02048009,0.007811674,0.0001529394,0.02635796,0.0001191857,0.01340214,0.03524883,0.0002521086,0.00258702,2.072207E-05,0.0001955953,2.990219E-05,0.009067724,6.252866E-05,0.005396695,0.0001548252,0.0007390878,0.006442411,0.01722471,0.06379725,0.004086754,0.01630257,0.1132671,0.03508323,0.05785842,0.06149112,0.03410154,0.1811197,0.1458787,0.05394557,0.3202162,0.002465769,0.01929063,0.1757363,0.01846572,0.09041075,0.04261321,0.03705334,1.255177,0.9132657,2.33983,1.682055,0.6741983,0.239934,0.8414652,0.1806315,0.1077176,1.760029,0.0006962612,0.018582,0.1481884,0.1826692,6.122429,9.841949,21.80553,22.43919,41.38105,1.888179,33.72389,71.75772
88,0.01147323,0.132197,0.0730978,0.0174975,0.0153577,0.04545013,0.01623796,0.001071995,0.04725845,0.03547256,0.0001271691,0.002123372,0.008418811,0.002783468,0.0009374064,0.001416559,0.01057758,0.08033556,0.0203827,0.007767781,0.0001546472,0.026359,0.0001174722,0.01312743,0.03524841,0.0002518188,0.002582947,2.081135E-05,0.0001947195,2.964763E-05,0.009060746,6.248324E-05,0.005390054,0.0001556103,0.0007325136,0.006390383,0.0171699,0.06375244,0.004088055,0.01630098,0.113282,0.03532264,0.05790172,0.06150987,0.03406728,0.1812386,0.1457824,0.05392748,0.3213308,0.002465603,0.01920202,0.175942,0.01848858,0.09065397,0.04266101,0.03705275,1.256381,0.8921512,2.375997,1.661746,0.6770452,0.240202,0.8420863,0.1813006,0.1078156,1.759836,0.0006965466,0.01859503,0.1482516,0.1816079,6.121943,9.841742,21.80234,22.43961,41.38109,1.887365,33.72527,71.75484
89,0.01147117,0.1323423,0.07310485,0.01750379,0.01535891,0.04541079,0.01624005,0.001066825,0.04721764,0.03547165,0.0001212682,0.002105945,0.008405015,0.00279431,0.0009021475,0.001405322,0.01055205,0.08026515,0.02028929,0.007724742,0.0001563811,0.02633318,0.0001171986,0.01284749,0.03524882,0.0002519921,0.002579568,2.062241E-05,0.000195655,2.966944E-05,0.009054534,6.243955E-05,0.00538371,0.0001563585,0.0007394348,0.006331204,0.01711546,0.0637091,0.004089387,0.01630029,0.1132973,0.03555162,0.05794505,0.0615354,0.03403698,0.1813609,0.1456942,0.05390961,0.3224407,0.002465518,0.01911707,0.1761454,0.01851111,0.09089389,0.04270912,0.03705239,1.257584,0.8955919,2.360939,1.674291,0.6759511,0.2391228,0.842688,0.1819442,0.1079044,1.759627,0.0006967459,0.01859948,0.148299,0.1805845,6.121431,9.841503,21.80664,22.44038,41.38231,1.886935,33.72845,71.75512
90,0.01146929,0.1324874,0.07311178,0.01751019,0.01536008,0.04537223,0.01624214,0.001061722,0.04717737,0.03547083,0.0001156468,0.002088798,0.008391713,0.002805236,0.000868678,0.001394399,0.01052681,0.08019953,0.02020035,0.007682553,0.0001533782,0.0263425,0.0001148732,0.01256504,0.0352499,0.000253352,0.002576844,2.074499E-05,0.0001952614,2.930492E-05,0.009050569,6.239726E-05,0.005377653,0.0001570641,0.00072641,0.006286603,0.01706872,0.06366717,0.004090712,0.01630047,0.113315,0.03576669,0.05798757,0.06156617,0.03401046,0.1814862,0.1456129,0.05389327,0.3235476,0.002465474,0.0190357,0.1763468,0.01853348,0.09113162,0.04275753,0.03705226,1.258793,0.8950969,2.356575,1.670119,0.6828376,0.238128,0.8432891,0.1825616,0.1079851,1.759429,0.000696877,0.01860033,0.1483383,0.1796118,6.12096,9.84163,21.81209,22.44154,41.38319,1.885902,33.72985,71.75986
91,0.01146763,0.1326323,0.07311858,0.01751671,0.01536123,0.04533461,0.01624427,0.001056683,0.04713765,0.03547009,0.0001102929,0.002071936,0.008378917,0.002816262,0.0008371936,0.001383786,0.01050187,0.08013928,0.02011609,0.00764121,0.0001555555,0.02632653,0.0001130952,0.01229967,0.03525169,0.0002527469,0.002575234,2.174653E-05,0.0001952743,2.960098E-05,0.009044006,6.235675E-05,0.005371885,0.0001577265,0.0007379116,0.006233388,0.01702307,0.0636267,0.004092033,0.01630139,0.1133313,0.03596463,0.0580315,0.06160135,0.03398772,0.1816134,0.1455377,0.05387653,0.324651,0.002465456,0.0189578,0.1765466,0.01855568,0.09136816,0.04280619,0.03705247,1.260005,0.9208984,2.288027,1.729401,0.6834003,0.2371913,0.8438935,0.1831406,0.1080604,1.759267,0.0006969598,0.01860001,0.1483732,0.1786794,6.120536,9.841568,21.80836,22.44269,41.38209,1.886049,33.72684,71.76398
92,0.01146622,0.1327772,0.07312527,0.01752345,0.01536235,0.04529794,0.01624643,0.00105171,0.04709896,0.03546945,0.0001051938,0.002055361,0.008366643,0.002827378,0.0008073401,0.001373447,0.01047723,0.08008435,0.02003633,0.007600705,0.0001542281,0.0263352,0.0001115637,0.01202906,0.03525408,0.0002523026,0.00256955,2.204879E-05,0.0001947699,2.956168E-05,0.009044732,6.231756E-05,0.005366391,0.0001583475,0.0007469227,0.006177458,0.01697887,0.0635874,0.004093338,0.016303,0.1133481,0.03614532,0.05807448,0.06164071,0.03396824,0.1817409,0.1454669,0.05385982,0.3257491,0.002465462,0.01888311,0.1767424,0.01857745,0.09160141,0.04285514,0.03705272,1.261209,0.916755,2.280678,1.750428,0.6767086,0.2369422,0.8444828,0.1836893,0.1081289,1.759108,0.0006970087,0.01859902,0.1484015,0.1777827,6.120087,9.841277,21.80647,22.44379,41.38128,1.886253,33.72607,71.76035
93,0.01146499,0.1329219,0.07313184,0.01753023,0.01536345,0.04526204,0.01624861,0.001046797,0.04706088,0.03546887,0.0001003353,0.002039067,0.008354883,0.002838595,0.0007789469,0.001363378,0.01045287,0.08003325,0.0199609,0.007561008,0.0001544577,0.02632583,0.0001090832,0.0117626,0.03525721,0.0002529783,0.002566018,2.233195E-05,0.0001948569,2.955631E-05,0.009031848,6.228101E-05,0.005361145,0.0001589302,0.0007479914,0.006135291,0.01691955,0.06354947,0.004094632,0.01630524,0.1133647,0.03631071,0.05811654,0.06168435,0.03395167,0.1818687,0.1453998,0.05384358,0.3268407,0.002465482,0.01881147,0.1769347,0.0185989,0.09183118,0.0429043,0.03705321,1.262407,0.925293,2.320952,1.684072,0.686502,0.2367321,0.845057,0.1842126,0.1081917,1.758951,0.0006970362,0.01859732,0.1484207,0.1769195,6.119596,9.841178,21.81102,22.44489,41.38171,1.886132,33.72785,71.75731
94,0.01146382,0.1330663,0.07313824,0.01753702,0.01536453,0.04522638,0.01625083,0.001041943,0.04702261,0.03546839,9.570445E-05,0.002023038,0.008343443,0.002849942,0.0007519593,0.001353551,0.01042879,0.07998487,0.01988953,0.007522086,0.0001541784,0.0262969,0.00010841,0.01149966,0.0352609,0.0002520823,0.002564886,2.205829E-05,0.0001952082,2.971488E-05,0.009026977,6.22458E-05,0.005356146,0.0001594777,0.0007476343,0.006103124,0.01686995,0.06351295,0.004095917,0.01630808,0.1133797,0.03646072,0.05815896,0.06173181,0.03393796,0.1819975,0.145337,0.05382735,0.3279269,0.002465523,0.01874283,0.1771238,0.01862011,0.09205846,0.04295366,0.03705392,1.263605,0.9048311,2.329247,1.699762,0.6857458,0.235606,0.845629,0.1847138,0.1082494,1.758826,0.0006970476,0.01859546,0.148434,0.1760879,6.119093,9.840962,21.80882,22.44574,41.38087,1.886864,33.72607,71.76018
95,0.0114628,0.1332104,0.07314456,0.01754391,0.01536559,0.04519149,0.01625309,0.001037145,0.04698494,0.03546799,9.12927E-05,0.00200728,0.008332551,0.002861369,0.0007261825,0.00134403,0.01040505,0.07994147,0.01982203,0.00748398,0.0001547391,0.02629157,0.0001064731,0.01124155,0.03526525,0.0002539066,0.002557979,2.227885E-05,0.0001952867,2.977231E-05,0.009011143,6.221155E-05,0.00535136,0.0001599925,0.0007510721,0.006066625,0.01682066,0.06347774,0.004097189,0.01631141,0.1133952,0.03660166,0.05820011,0.06178226,0.03392708,0.1821261,0.1452785,0.05381123,0.329007,0.002465576,0.01867707,0.1773098,0.01864108,0.09228215,0.04300324,0.03705462,1.264799,0.9103932,2.314335,1.723116,0.6758502,0.2402287,0.846196,0.185194,0.1083016,1.758662,0.0006970474,0.01859391,0.1484455,0.1752868,6.118583,9.84067,21.80637,22.44649,41.38018,1.887516,33.72525,71.75854
96,0.01146193,0.1333543,0.0731507,0.01755087,0.01536665,0.0451574,0.01625536,0.001032405,0.04694788,0.03546768,8.708743E-05,0.001991785,0.008322097,0.002872894,0.0007016,0.001334724,0.01038155,0.07990107,0.01975813,0.007446633,0.0001548413,0.0262492,0.0001049431,0.01099797,0.03527011,0.0002521002,0.002556394,2.324785E-05,0.0001957401,2.947689E-05,0.009001598,6.217987E-05,0.005346763,0.0001604775,0.000741468,0.006035636,0.01677343,0.06344375,0.00409846,0.01631512,0.1134125,0.03673282,0.05824069,0.06183547,0.03391846,0.1822538,0.145224,0.05379836,0.3300785,0.002465638,0.01861406,0.1774922,0.01866165,0.09250143,0.04305297,0.03705551,1.265978,0.9115351,2.315025,1.713501,0.6729393,0.238998,0.846751,0.1856538,0.1083484,1.758459,0.0006970395,0.0185925,0.1484551,0.1745144,6.118072,9.840643,21.8111,22.44729,41.38058,1.887183,33.72705,71.75616
97,0.01146115,0.1334979,0.07315676,0.01755783,0.01536768,0.04511933,0.01625552,0.001026061,0.04689396,0.03546745,8.319774E-05,0.001977716,0.008316522,0.002885214,0.0006880407,0.001320778,0.01035794,0.07985201,0.01976387,0.007390241,0.0001540754,0.02624435,0.0001051377,0.0107456,0.03526975,0.0002486077,0.002550116,2.198691E-05,0.0001969408,2.947385E-05,0.008984582,6.215442E-05,0.005333135,0.0001602133,0.0007380059,0.005997462,0.01668161,0.06341904,0.00409715,0.01629531,0.1134768,0.03661541,0.05828042,0.06176833,0.03376435,0.1821605,0.1450576,0.05373415,0.3311141,0.002463797,0.0185652,0.1775724,0.01868012,0.09272916,0.0431029,0.03705637,1.267415,0.9293715,2.315588,1.706599,0.6674906,0.2401822,0.8473083,0.1863423,0.1083692,1.758255,0.0006977886,0.01874013,0.1485885,0.173672,6.117597,9.840677,21.81452,22.44803,41.38068,1.886083,33.72717,71.75838
98,0.01146048,0.1336411,0.07316272,0.01756488,0.01536871,0.04507999,0.01625509,0.001018959,0.04683566,0.03546729,7.951463E-05,0.001964205,0.008312408,0.002897838,0.0006779709,0.001305596,0.01033442,0.07980179,0.01979041,0.007328573,0.0001534047,0.02619672,0.0001041141,0.01050176,0.03526839,0.0002487046,0.002541973,2.125944E-05,0.0001977192,2.921225E-05,0.00897551,6.213112E-05,0.005316902,0.0001597338,0.0007482499,0.005940829,0.01659673,0.06339741,0.004095061,0.01626872,0.1135576,0.03642672,0.05831997,0.06166402,0.03356913,0.1820057,0.144865,0.05365584,0.3321387,0.002461384,0.01852164,0.1776216,0.01869814,0.09295835,0.04315285,0.03705717,1.268924,0.9366429,2.294155,1.723523,0.6679186,0.2413668,0.8478734,0.1870856,0.1083832,1.75805,0.0006985477,0.01886424,0.1487346,0.1728297,6.117143,9.840779,21.81421,22.44875,41.3801,1.886371,33.726,71.7595
99,0.01146001,0.1337839,0.07316855,0.01757208,0.01536975,0.045041,0.01625451,0.001011659,0.0467766,0.03546723,7.600234E-05,0.00195098,0.008308856,0.002910611,0.0006690622,0.001290279,0.01031106,0.07975473,0.01982294,0.007266045,0.000157874,0.02616254,0.0001011833,0.01027116,0.03526733,0.0002494844,0.002537358,2.084083E-05,0.0001980221,2.903736E-05,0.00895504,6.210839E-05,0.005300202,0.0001592162,0.0007585515,0.005907899,0.01650671,0.06337704,0.004092786,0.0162407,0.1136448,0.03622503,0.05835894,0.06155146,0.03336719,0.1818416,0.1446732,0.05357489,0.3331603,0.00245883,0.01848059,0.1776628,0.01871632,0.09318645,0.04320283,0.03705772,1.270449,0.9281119,2.275717,1.752414,0.6708792,0.241762,0.8484649,0.1878258,0.1083979,1.757814,0.0006991172,0.01893564,0.148861,0.1720101,6.116685,9.840859,21.8171,22.44951,41.38013,1.887092,33.72659,71.75778
100,0.01145981,0.1339263,0.07317433,0.01757944,0.01537079,0.04500298,0.01625387,0.00100434,0.04671757,0.03546727,7.264587E-05,0.001937954,0.008305541,0.002923485,0.0006606008,0.001275124,0.01028786,0.07971139,0.01985682,0.007204087,0.0001609509,0.02614861,0.0001014678,0.01003286,0.03526689,0.0002451735,0.002533554,2.024491E-05,0.000198426,2.883479E-05,0.008940745,6.20861E-05,0.005283724,0.0001587177,0.0007518979,0.005901,0.01640886,0.06335741,0.004090507,0.01621283,0.1137357,0.03603626,0.05839821,0.06144188,0.03316955,0.1816845,0.1444909,0.05349633,0.3341824,0.002456276,0.0184413,0.177704,0.01873484,0.09341344,0.04325281,0.03705807,1.271974,0.9350935,2.295026,1.710384,0.6703293,0.2419175,0.8490707,0.1885445,0.1084146,1.757574,0.0006994936,0.01896759,0.1489623,0.1712195,6.11621,9.841173,21.82314,22.45038,41.38063,1.887993,33.72791,71.75802
101,0.01145971,0.1340684,0.0731799,0.01758681,0.01537182,0.04496487,0.01625322,0.0009970629,0.04665823,0.03546738,6.943596E-05,0.001925116,0.008302347,0.002936461,0.0006523962,0.001260255,0.01026481,0.07967017,0.01989064,0.007143097,0.0001609647,0.02614385,0.0001009274,0.009802565,0.03526713,0.0002430318,0.002529464,2.047523E-05,0.0001979412,2.852949E-05,0.008913812,6.20635E-05,0.005267704,0.0001582562,0.0007439703,0.005896132,0.01632243,0.06333876,0.004088281,0.01618575,0.113825,0.03585983,0.0584369,0.06133381,0.03297995,0.1815396,0.1443194,0.05341821,0.3352038,0.00245377,0.01840365,0.1777474,0.0187538,0.09363972,0.04330272,0.03705815,1.273496,0.9242551,2.318199,1.710932,0.6671411,0.240873,0.8496875,0.1892374,0.1084339,1.757346,0.0006997295,0.01897881,0.149042,0.1704592,6.115743,9.841225,21.8234,22.45115,41.38022,1.888115,33.72651,71.76114
102,0.01145978,0.1342102,0.07318542,0.01759438,0.01537286,0.04492737,0.0162526,0.0009898457,0.04659901,0.03546762,6.636696E-05,0.001912473,0.008299235,0.002949505,0.0006443944,0.001245691,0.01024199,0.0796317,0.01992401,0.007083244,0.0001618432,0.02608987,0.00010205,0.009580582,0.03526814,0.0002433402,0.002521902,2.073768E-05,0.0001975094,2.837508E-05,0.00892144,6.204138E-05,0.005252187,0.0001578351,0.0007483732,0.005889463,0.01622567,0.06332105,0.00408614,0.01615976,0.1139176,0.03570347,0.05847481,0.06122956,0.03279949,0.1814069,0.1441587,0.05334274,0.336223,0.002451323,0.01836759,0.1777932,0.01877312,0.0938641,0.0433526,0.03705801,1.275009,0.9138443,2.283795,1.747176,0.6643735,0.2423182,0.8503028,0.1898881,0.1084555,1.757091,0.0006998738,0.0189811,0.1491051,0.1697292,6.115261,9.841246,21.82369,22.45182,41.37974,1.88809,33.72582,71.76005
103,0.01146008,0.1343516,0.07319082,0.01760207,0.01537391,0.04489074,0.01625196,0.0009830027,0.04654042,0.03546789,6.343485E-05,0.001900027,0.008296326,0.002962652,0.0006365397,0.001231445,0.01021928,0.07960586,0.01995677,0.007024582,0.0001569703,0.02605691,0.0001017673,0.009353922,0.03526988,0.0002424377,0.002519698,2.12668E-05,0.0001971851,2.852813E-05,0.008945501,6.20194E-05,0.005237175,0.0001574536,0.0007491995,0.005891486,0.0161223,0.06330433,0.004084088,0.01613488,0.1140094,0.03556212,0.05851281,0.06113025,0.0326281,0.1812866,0.1440083,0.05326954,0.3372405,0.002448936,0.01833304,0.1778417,0.01879262,0.09408617,0.04340241,0.03705768,1.276505,0.920118,2.289052,1.730299,0.6716706,0.242133,0.8509076,0.1905078,0.1084782,1.756817,0.0006999598,0.01898005,0.1491541,0.1690286,6.114769,9.84116,21.82902,22.45252,41.38029,1.887853,33.72741,71.75786
104,0.01146063,0.1344926,0.07319616,0.01760994,0.01537497,0.04485523,0.01625135,0.0009763195,0.04648224,0.03546823,6.063421E-05,0.00188777,0.008293558,0.00297588,0.000628862,0.001217508,0.01019669,0.07958508,0.01998895,0.006967101,0.0001585207,0.02601723,0.0001009315,0.009138734,0.03527232,0.0002408073,0.002516574,2.138905E-05,0.0001970655,2.793737E-05,0.008976523,6.199738E-05,0.005222664,0.0001571146,0.0007563287,0.005899362,0.01601716,0.06328864,0.004082123,0.01611102,0.1141012,0.03543292,0.05855046,0.0610355,0.03246533,0.181178,0.143868,0.05319825,0.3382539,0.002446614,0.0183,0.1778929,0.01881226,0.09430659,0.04345218,0.03705699,1.277991,0.9265498,2.318041,1.690757,0.6749512,0.2429103,0.8515076,0.1911011,0.1085033,1.756559,0.0007000077,0.01897809,0.149192,0.1683558,6.114287,9.840983,21.83031,22.45315,41.38006,1.88744,33.72676,71.76015
105,0.01146134,0.1346332,0.07320134,0.01761789,0.01537604,0.04482019,0.01625075,0.0009697299,0.04642398,0.03546868,5.795754E-05,0.001875705,0.008290846,0.002989208,0.0006213877,0.001203853,0.01017424,0.07956613,0.02002046,0.006910744,0.0001590937,0.02598278,9.846585E-05,0.008929815,0.03527541,0.0002388238,0.002510466,2.085448E-05,0.0001975499,2.803651E-05,0.009004076,6.197658E-05,0.005208941,0.0001568117,0.0007557506,0.005913028,0.01591028,0.06327377,0.004080258,0.01608813,0.1141932,0.03531418,0.05858847,0.06094775,0.03231104,0.1810802,0.1437373,0.05312998,0.3392662,0.002444353,0.01826843,0.1779463,0.018832,0.09452421,0.04350187,0.03705601,1.279607,0.9313995,2.339738,1.671087,0.6644572,0.2437326,0.8520951,0.1916705,0.1085294,1.756294,0.0007000315,0.01897615,0.1492218,0.1677101,6.113805,9.84071,21.82451,22.45355,41.37879,1.886621,33.72425,71.76061
