TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
59,0.01333496,0.1012727,0.07287069,0.01474593,0.008270649,0.0437507,0.009972439,0.0007453757,0.03531742,0.04604347,0.008040188,0.00207889,0.006996801,0.004437978,0.00212036,0.003725212,0.0132882,0.05828094,0.01890792,0.009344236,0.0002089252,0.03612882,0.0003443276,0.02817346,0.03595561,0.0011223,0.008169889,0.0007778428,0.007030142,2.698514E-05,0.0096634,0.0004052133,0.006419399,0.003917094,0.0006129486,0.005541287,0.01160111,0.05079691,0.008197134,0.01272466,0.1026368,0.04860673,0.0718433,0.04175798,0.02358674,0.1405328,0.162282,0.06715813,0.3196628,0.002746908,0.02315694,0.1444172,0.01455172,0.07900994,0.04460412,0.04738167,0.889228,0.7633588,2.371565,1.425074,0.4766117,0.1660039,0.661782,0.1727074,0.02154451,2.006796,0.01176646,0.006487943,0.05516927,0.1831917,5.601701,9.574699,20.81218,21.42442,38.74764,5.020751,31.81685,68.62445
60,0.01333323,0.1013728,0.07288042,0.01474712,0.0082643,0.04371753,0.009971671,0.0007428188,0.03528852,0.04604572,0.007938048,0.002072385,0.006993746,0.004462479,0.002086463,0.003708876,0.01325567,0.05809005,0.01889419,0.009325527,0.0002077893,0.0361187,0.000342624,0.02785345,0.03594559,0.001121497,0.008163556,0.0007776205,0.007028508,2.69399E-05,0.00961432,0.0004048006,0.006415709,0.003901559,0.0006053234,0.005528796,0.01157095,0.05077747,0.008191225,0.01270933,0.1025767,0.04840492,0.07186881,0.04168667,0.02359119,0.1405198,0.1618252,0.06705708,0.3204726,0.002743022,0.02309254,0.1444279,0.0145632,0.07915905,0.04464436,0.04738834,0.8899255,0.7752448,2.364966,1.426311,0.4797623,0.1649864,0.6623353,0.1727567,0.02155115,2.00671,0.01176173,0.006487388,0.05516369,0.1827221,5.601427,9.573361,20.80715,21.42449,38.74689,5.021598,31.81581,68.6266
61,0.01333161,0.1014729,0.07289,0.01474834,0.008257958,0.04368238,0.009970565,0.0007395368,0.03524518,0.04604793,0.007842436,0.002066199,0.006991632,0.004487232,0.002057561,0.003686116,0.01322321,0.05787361,0.01888341,0.009296975,0.0002071956,0.03606582,0.0003446531,0.02753797,0.03593097,0.001118887,0.008149675,0.0007773153,0.007023046,2.690948E-05,0.009557659,0.0004044071,0.00640939,0.003874744,0.0006025651,0.005510982,0.01153022,0.05076128,0.008181882,0.01268282,0.1025241,0.04801288,0.07189501,0.04157112,0.02356065,0.1404348,0.1613307,0.06692453,0.3212807,0.002737556,0.02303579,0.1443675,0.01457412,0.07931077,0.0446848,0.04739477,0.8906776,0.7762346,2.377083,1.425682,0.4814253,0.1652157,0.662891,0.1729484,0.0215541,2.006543,0.01176644,0.006523918,0.05519514,0.1820868,5.601251,9.572255,20.80484,21.42465,38.74654,5.023126,31.8162,68.62563
62,0.01333019,0.101573,0.07289948,0.01474972,0.008251606,0.04364705,0.009969316,0.0007360395,0.03519727,0.04605018,0.007750347,0.002060168,0.006989791,0.004512189,0.002030796,0.003661126,0.01319087,0.05765368,0.01887364,0.00926595,0.0002080246,0.03602171,0.0003448383,0.0272364,0.03591549,0.001116252,0.00813684,0.0007752482,0.007021201,2.694914E-05,0.009509348,0.0004040221,0.006402302,0.003845503,0.0006084632,0.005483123,0.01148873,0.05074659,0.008171654,0.01265355,0.1024746,0.04759038,0.07192217,0.04144393,0.02352096,0.1403346,0.1608516,0.06678649,0.3220974,0.0027316,0.02298311,0.1442908,0.01458521,0.07946479,0.04472558,0.04740104,0.8914595,0.7685356,2.393883,1.427129,0.4802521,0.1645939,0.6634579,0.1731809,0.02155674,2.006303,0.01177314,0.006557275,0.05523308,0.1814301,5.601123,9.571266,20.8026,21.42476,38.74603,5.0242,31.81604,68.62602
63,0.01332896,0.1016731,0.07290879,0.01475125,0.00824528,0.04361228,0.009968021,0.000732481,0.03514801,0.04605252,0.007660776,0.002054238,0.006988031,0.004537331,0.002005216,0.003635608,0.01315862,0.05743592,0.01886436,0.009234784,0.0002079804,0.03597203,0.0003413784,0.02692562,0.03590033,0.001114113,0.008124371,0.0007762644,0.007016373,2.691535E-05,0.0094597,0.0004036381,0.006395056,0.003816732,0.0006053452,0.005466349,0.0114435,0.05073308,0.008161395,0.01262412,0.102432,0.04719004,0.0719499,0.04131587,0.02348015,0.1402384,0.1604042,0.06665157,0.3229264,0.00272558,0.02293326,0.1442146,0.01459672,0.07962132,0.04476658,0.04740704,0.892265,0.7520958,2.421086,1.426115,0.4782917,0.165681,0.66406,0.1734206,0.02156021,2.005972,0.01177947,0.006579235,0.05526795,0.1807949,5.601007,9.570669,20.80218,21.42498,38.74578,5.025964,31.81617,68.62597
64,0.01332792,0.101773,0.07291798,0.01475282,0.008238975,0.04357852,0.009966682,0.0007289119,0.03509833,0.04605481,0.007573242,0.002048396,0.006986307,0.004562659,0.001980551,0.003610554,0.01312643,0.05722208,0.01885532,0.009204254,0.0002074775,0.03593868,0.0003390663,0.02662222,0.03588567,0.001112362,0.008111247,0.0007760748,0.007012235,2.69534E-05,0.009398933,0.000403256,0.006387877,0.003789333,0.0006079492,0.005432989,0.01141268,0.05072056,0.008151384,0.01259544,0.1023954,0.04682794,0.07197843,0.04119024,0.02344117,0.1401519,0.1599904,0.06652253,0.3237659,0.002719647,0.02288577,0.1441454,0.01460871,0.07978081,0.04480778,0.04741278,0.8930927,0.7540932,2.407253,1.437227,0.4802765,0.1653176,0.6646841,0.1736568,0.02156478,2.005569,0.01178479,0.006592019,0.05529801,0.1801941,5.600879,9.570402,20.80415,21.42538,38.74596,5.026649,31.81678,68.62643
65,0.01332708,0.1018731,0.07292709,0.01475445,0.00823268,0.04354546,0.009965299,0.0007253481,0.03504861,0.04605719,0.007487579,0.002042626,0.006984578,0.004588186,0.001956684,0.00358585,0.01309434,0.05701227,0.01884648,0.009174507,0.0002080562,0.035896,0.0003376907,0.02633326,0.03587174,0.001112445,0.008096579,0.0007762291,0.007008818,2.688304E-05,0.0093169,0.0004028756,0.006380829,0.003763522,0.0006081001,0.005407152,0.01137804,0.05070891,0.008141707,0.01256774,0.1023647,0.04650612,0.07200785,0.04106795,0.02340465,0.1400763,0.1596107,0.06639884,0.3246165,0.002713921,0.02284031,0.1440849,0.0146211,0.07994319,0.04484924,0.04741817,0.8939373,0.7401361,2.400776,1.453892,0.4851328,0.1640792,0.6653245,0.1738879,0.02156997,2.005147,0.01178899,0.006598996,0.05532312,0.179629,5.600766,9.570489,20.80913,21.42605,38.74633,5.026487,31.81749,68.62769
66,0.01332654,0.101973,0.07293604,0.01475622,0.008226422,0.04351334,0.009963887,0.0007217935,0.03499907,0.04605964,0.007403712,0.00203693,0.006982875,0.004613886,0.001933539,0.003561469,0.0130624,0.05680763,0.01883785,0.009145688,0.0002086048,0.03585336,0.0003368649,0.02604247,0.03585849,0.001109906,0.008086368,0.0007767511,0.007004602,2.685624E-05,0.009330626,0.0004024951,0.006373926,0.003739287,0.0006125697,0.005377256,0.01134696,0.0506981,0.008132376,0.01254105,0.1023401,0.04622236,0.07203795,0.04094952,0.02337091,0.1400113,0.1592632,0.06628322,0.3254789,0.002708356,0.02279682,0.1440336,0.01463386,0.08010861,0.04489094,0.04742336,0.8947972,0.7488784,2.386316,1.445753,0.4882352,0.1631245,0.6659752,0.174114,0.02157572,2.004784,0.0117921,0.00660268,0.05534429,0.1790976,5.60067,9.570961,20.81723,21.42701,38.74728,5.023788,31.81898,68.62879
67,0.01332615,0.1020728,0.07294496,0.01475807,0.008220163,0.04348131,0.009962432,0.0007182536,0.03494955,0.04606216,0.007321501,0.002031304,0.00698121,0.004639759,0.001911052,0.003537393,0.01303059,0.05660712,0.01882957,0.009117688,0.0002090736,0.03581949,0.0003375545,0.02575664,0.03584602,0.001107486,0.008074089,0.000777335,0.007001103,2.688135E-05,0.009342533,0.0004021185,0.006367178,0.003716575,0.0006100735,0.005352596,0.01131956,0.05068808,0.008123416,0.0125154,0.1023214,0.04596825,0.07206871,0.04083502,0.02333996,0.1399566,0.1589492,0.06617144,0.3263553,0.002702949,0.02275519,0.1439923,0.01464696,0.08027753,0.04493283,0.04742819,0.8956716,0.727651,2.405382,1.435778,0.4914538,0.1628079,0.6666149,0.1743362,0.02158196,2.004536,0.01179433,0.006604624,0.05536214,0.1785996,5.600605,9.571704,20.82685,21.42821,38.74846,5.021078,31.82032,68.63079
68,0.01332593,0.1021725,0.07295386,0.01476004,0.008213931,0.04344954,0.009960947,0.0007147299,0.03490022,0.04606466,0.007240916,0.002025743,0.006979547,0.004665807,0.001889226,0.003513639,0.01299893,0.05641094,0.01882151,0.009090554,0.0002089633,0.03578353,0.0003351312,0.02547936,0.03583429,0.001103907,0.008064979,0.0007763655,0.006998915,2.685416E-05,0.00935475,0.0004017462,0.006360579,0.003695294,0.0006090007,0.005330268,0.01129104,0.05067892,0.008114802,0.01249081,0.1023076,0.04574123,0.07210017,0.04072431,0.02331165,0.1399117,0.1586638,0.06606423,0.3272462,0.002697685,0.02271548,0.1439608,0.01466034,0.08045014,0.04497488,0.04743149,0.89656,0.7204093,2.394599,1.442915,0.4894611,0.1634113,0.6672589,0.1745548,0.02158877,2.004437,0.01179594,0.006605677,0.05537722,0.1781325,5.600571,9.572903,20.83565,21.42949,38.74945,5.017371,31.82112,68.633
69,0.01332589,0.1022723,0.07296252,0.01476207,0.008207719,0.04341839,0.009959445,0.000711222,0.03485963,0.04606728,0.007161873,0.002020251,0.006977942,0.004692068,0.001868054,0.003490211,0.01296742,0.05621903,0.01881369,0.009064281,0.0002094518,0.03576118,0.0003327832,0.02520471,0.03582336,0.001101734,0.008054566,0.000777883,0.006994464,2.673618E-05,0.009366583,0.0004013791,0.006354134,0.003675375,0.0006081728,0.005308544,0.01126402,0.05067063,0.008106556,0.01246731,0.1023007,0.04553956,0.0721323,0.04061763,0.02328615,0.1398759,0.1584067,0.06596299,0.3281509,0.002692566,0.0226775,0.1439386,0.01467405,0.08062574,0.04501715,0.04743447,0.8974591,0.7220552,2.393395,1.429102,0.4897721,0.1632416,0.6679044,0.1747697,0.02159566,2.004494,0.01179719,0.006606311,0.0553903,0.1776947,5.600559,9.574414,20.84435,21.43084,38.75062,5.012455,31.82222,68.63397
70,0.01332599,0.1023721,0.07297117,0.0147641,0.008201567,0.04338747,0.009957932,0.0007077346,0.03482124,0.04606988,0.007084329,0.002014829,0.006976365,0.0047185,0.001847446,0.003467109,0.01293609,0.05603041,0.01880622,0.009038796,0.0002106975,0.03572012,0.0003316323,0.02493675,0.0358132,0.00110032,0.00804319,0.0007771858,0.006992468,2.666446E-05,0.009377011,0.0004010172,0.006347855,0.003656741,0.0006054461,0.005290039,0.01123746,0.05066302,0.00809866,0.01244479,0.1022967,0.04535757,0.07216505,0.04051455,0.02326328,0.1398492,0.1581749,0.06586426,0.3290667,0.002687589,0.0226412,0.1439258,0.014688,0.0808045,0.04505953,0.04743721,0.8983686,0.7242088,2.372631,1.434055,0.4885339,0.1640266,0.6685785,0.1749808,0.02160322,2.00469,0.01179821,0.006606795,0.05540225,0.1772839,5.600552,9.576175,20.85347,21.43211,38.75179,5.009179,31.82329,68.63503
71,0.01332625,0.1024715,0.07297976,0.01476617,0.008195412,0.04335677,0.009956382,0.0007042683,0.03478356,0.04607255,0.007008245,0.002009483,0.006974807,0.004745123,0.001827419,0.003444317,0.01290493,0.05584569,0.01879909,0.009014124,0.0002100417,0.03569135,0.0003306109,0.0246742,0.0358038,0.001098548,0.008032406,0.000777609,0.006989912,2.672205E-05,0.009386983,0.0004006615,0.006341725,0.003639323,0.0006046196,0.00526773,0.01121526,0.0506561,0.008091113,0.01242321,0.1022967,0.04519163,0.072198,0.04041719,0.02324296,0.1398303,0.1579669,0.06576825,0.3299925,0.002682749,0.02260666,0.1439217,0.01470219,0.08098664,0.04510205,0.04743969,0.8992883,0.7117079,2.379557,1.43356,0.4863026,0.1651653,0.6692612,0.1751873,0.0216116,2.005011,0.01179907,0.006607258,0.05541395,0.1768983,5.600541,9.577685,20.85968,21.43329,38.75256,5.006063,31.82319,68.63648
72,0.01332664,0.102571,0.0729881,0.0147684,0.008189317,0.04332667,0.009954829,0.0007008229,0.03474603,0.04607526,0.006933598,0.002004208,0.006973305,0.004771929,0.001807964,0.003421852,0.01287396,0.05566479,0.01879232,0.008990311,0.0002105344,0.03564808,0.0003275694,0.02441651,0.03579511,0.001098859,0.00802178,0.000778931,0.006986248,2.667632E-05,0.009398684,0.0004003143,0.006335759,0.003623043,0.0006038146,0.00524716,0.01119482,0.05065003,0.00808393,0.01240267,0.1023028,0.04504543,0.07223135,0.04032226,0.02322507,0.1398187,0.1577797,0.06567906,0.3309471,0.002678047,0.02257367,0.1439253,0.01471653,0.08117117,0.04514477,0.04744197,0.9002169,0.7152552,2.356914,1.43602,0.4851647,0.1659658,0.6699431,0.1753884,0.0216206,2.005414,0.0117998,0.006607627,0.05542492,0.1765367,5.600499,9.579278,20.86971,21.43451,38.75404,5.003592,31.82518,68.63605
73,0.01332717,0.1026705,0.07299652,0.01477068,0.008183228,0.04329518,0.0099533,0.0006972515,0.03469422,0.04607801,0.006813561,0.001995976,0.00697339,0.004799461,0.001773519,0.00339744,0.01284265,0.05547983,0.01881684,0.008956564,0.0002095116,0.03561761,0.0003093246,0.0240616,0.0357803,0.001100273,0.008011982,0.0007790625,0.006986414,2.657405E-05,0.00940424,0.0003998237,0.006330714,0.00359964,0.0006000901,0.005223185,0.01119611,0.05061813,0.008073185,0.01237826,0.1022141,0.04460631,0.07226511,0.04018523,0.02321815,0.1397639,0.1569226,0.06554305,0.3318956,0.002671387,0.02247519,0.1438645,0.01473054,0.08135254,0.04518751,0.04744421,0.9010759,0.7237618,2.331954,1.441458,0.4828984,0.165787,0.6706223,0.1758012,0.02162425,2.005932,0.0117267,0.00633634,0.05515544,0.1755374,5.600434,9.580283,20.87817,21.43567,38.75519,5.001523,31.82584,68.63868
74,0.01332784,0.1027699,0.07300486,0.01477298,0.008177159,0.04326292,0.009951728,0.0006936445,0.03463798,0.04608085,0.006679707,0.001986753,0.006973918,0.004827338,0.001735593,0.003372579,0.01281106,0.05529575,0.01885028,0.008919907,0.0002077649,0.03558342,0.0002919444,0.02370829,0.0357643,0.001097888,0.008005888,0.0007806531,0.006983927,2.650641E-05,0.00941323,0.0003992828,0.006325986,0.003575018,0.0005946218,0.005209328,0.01118841,0.05057939,0.008061506,0.01235329,0.1020998,0.04410692,0.07229937,0.04003704,0.023216,0.139702,0.1558875,0.06539383,0.3328352,0.002664184,0.02235715,0.1437927,0.0147448,0.08153591,0.04523054,0.04744628,0.9019276,0.7135276,2.336715,1.440204,0.482206,0.1653631,0.6712834,0.1762711,0.02162699,2.006559,0.01164309,0.006100651,0.05485471,0.1743757,5.60036,9.580761,20.8783,21.43672,38.75482,5.000384,31.82361,68.64102
75,0.01332869,0.1028694,0.07301312,0.01477533,0.008171056,0.04323058,0.009950101,0.0006900303,0.03458025,0.04608369,0.006542733,0.001977197,0.006974525,0.004855449,0.001697758,0.003347739,0.01277915,0.05511498,0.01888562,0.008882579,0.0002057991,0.03554057,0.0002774131,0.02334904,0.03574847,0.00109769,0.007997558,0.0007807816,0.006982922,2.641101E-05,0.009422493,0.0003987231,0.006321358,0.003551073,0.0005830965,0.005194362,0.01118654,0.05053982,0.008049734,0.01232879,0.1019812,0.04362518,0.07233432,0.03988797,0.02321666,0.1396435,0.1548383,0.0652438,0.3337833,0.002656905,0.02223493,0.1437258,0.01475931,0.08172243,0.0452739,0.04744831,0.9027888,0.7111807,2.316669,1.459438,0.4806848,0.1656137,0.671937,0.1767472,0.02162991,2.007218,0.01156886,0.005953048,0.05460052,0.1732029,5.600244,9.581025,20.8767,21.43769,38.75473,4.999802,31.82295,68.63793
76,0.01332973,0.1029691,0.07302114,0.01477778,0.008164928,0.04319849,0.009948412,0.0006864162,0.03452224,0.0460866,0.006406851,0.001967553,0.006975146,0.004883757,0.001661045,0.003323053,0.01274685,0.05493844,0.01892078,0.008845429,0.000204056,0.03551018,0.0002631343,0.02300393,0.03573316,0.001098055,0.007988933,0.0007798352,0.00698295,2.640228E-05,0.009427707,0.0003981589,0.006316771,0.003528365,0.000578719,0.005176342,0.01118034,0.0505013,0.008038138,0.01230501,0.10187,0.0431835,0.0723701,0.03974115,0.02321957,0.1395916,0.1538338,0.06509621,0.3347684,0.002649705,0.02211401,0.1436689,0.01477407,0.08191134,0.04531759,0.04745022,0.9036602,0.7293811,2.308415,1.44875,0.4823677,0.1660022,0.6726087,0.1772126,0.02163317,2.007863,0.011509,0.005873479,0.05440299,0.1720694,5.600099,9.581152,20.87057,21.4384,38.7541,5.000814,31.82128,68.63621
77,0.01333093,0.1030687,0.07302915,0.0147802,0.008158783,0.04316648,0.009946682,0.0006828083,0.03446414,0.04608957,0.006273681,0.001957936,0.006975738,0.004912238,0.001625665,0.00329859,0.01271423,0.0547653,0.01895512,0.008808767,0.0002038751,0.0354714,0.000251348,0.0226664,0.03571847,0.001097393,0.00798156,0.0007808607,0.006980625,2.632678E-05,0.009438129,0.0003975963,0.006312209,0.003507022,0.0005715362,0.005159613,0.01117101,0.05046447,0.008026824,0.01228205,0.1017673,0.04278645,0.07240713,0.03959783,0.02322448,0.1395477,0.1528937,0.06495214,0.335755,0.002642641,0.0219965,0.1436224,0.01478911,0.08210263,0.04536163,0.04745203,0.9045456,0.7206303,2.321764,1.447501,0.4859605,0.1668491,0.6732827,0.1776622,0.02163699,2.008416,0.01146373,0.005834117,0.05425665,0.1709904,5.599928,9.580897,20.86102,21.43884,38.75304,5.001326,31.81943,68.63385
78,0.01333235,0.1031685,0.07303701,0.01478271,0.008152616,0.04313525,0.009944869,0.0006792079,0.03440602,0.0460926,0.006143943,0.001948383,0.006976282,0.004940913,0.00159169,0.003274357,0.01268128,0.05459632,0.01898844,0.008772828,0.0002020496,0.03544625,0.0002386575,0.02233272,0.03570443,0.001098318,0.007973718,0.0007802375,0.006979718,2.636332E-05,0.009446767,0.0003970375,0.00630767,0.003487016,0.0005655953,0.005143195,0.01115768,0.05042915,0.008015784,0.0122599,0.1016731,0.04243411,0.07244512,0.03945812,0.02323136,0.1395115,0.1520194,0.06481438,0.3367507,0.002635735,0.02188311,0.1435851,0.01480428,0.0822951,0.04540591,0.04745429,0.9054383,0.7227411,2.32593,1.445572,0.4853489,0.1670123,0.6739474,0.1780931,0.02164123,2.008816,0.01142998,0.005815447,0.05415107,0.1699686,5.599715,9.580593,20.85593,21.43925,38.75291,5.003857,31.81996,68.62994
79,0.01333393,0.1032685,0.0730447,0.01478536,0.008146448,0.04310462,0.009943054,0.0006756191,0.03434794,0.04609571,0.006017806,0.001938925,0.006976811,0.00496979,0.001559035,0.003250379,0.01264809,0.05443089,0.01902079,0.008737641,0.0002009106,0.03541812,0.0002295167,0.02199851,0.03569099,0.001099225,0.007966483,0.0007796233,0.006979213,2.633379E-05,0.009451572,0.0003964825,0.006303163,0.003468277,0.0005636106,0.005123914,0.01114289,0.05039538,0.008005052,0.01223867,0.1015868,0.04212123,0.07248424,0.03932221,0.02324005,0.139483,0.1512091,0.06468435,0.3377808,0.002628993,0.02177402,0.1435563,0.0148196,0.082489,0.0454506,0.04745659,0.9063422,0.7286462,2.318412,1.447056,0.4832105,0.1677123,0.6746048,0.1785058,0.02164621,2.009116,0.01140513,0.005806552,0.0540765,0.1690035,5.599499,9.580656,20.85545,21.43978,38.75323,5.005291,31.82127,68.62992
80,0.01333564,0.1033684,0.07305244,0.01478804,0.008140247,0.043074,0.0099412,0.0006720434,0.03429001,0.04609887,0.005895237,0.001929559,0.006977299,0.004998838,0.001527646,0.003226662,0.01261463,0.05426884,0.0190522,0.008703258,0.0002007602,0.03539303,0.0002222398,0.02167622,0.03567829,0.001100605,0.0079568,0.0007782304,0.006979324,2.621735E-05,0.009458543,0.0003959323,0.006298712,0.003450735,0.0005564217,0.005108344,0.01112713,0.05036329,0.007994632,0.01221838,0.1015094,0.04184192,0.07252409,0.03919023,0.02325046,0.1394621,0.1504631,0.06455982,0.3388319,0.002622503,0.02166924,0.1435366,0.01483503,0.08268487,0.04549554,0.04745876,0.9072571,0.7194246,2.325616,1.44411,0.4863411,0.1668326,0.6752617,0.178903,0.02165192,2.009395,0.01138684,0.005802155,0.0540252,0.168092,5.599322,9.580917,20.85854,21.44068,38.75391,5.004614,31.82266,68.63211
81,0.01333752,0.1034684,0.07305996,0.01479086,0.008134042,0.04304398,0.009939292,0.0006684823,0.03423217,0.0461021,0.005776141,0.001920301,0.006977767,0.00502807,0.001497433,0.003203222,0.01258102,0.05411046,0.01908274,0.008669756,0.0002003174,0.03538216,0.0002158278,0.02135996,0.03566627,0.001101335,0.007948679,0.0007780178,0.006978359,2.616636E-05,0.009465325,0.0003953887,0.006294314,0.003434319,0.0005511778,0.005090116,0.0111086,0.05033261,0.007984538,0.01219891,0.1014373,0.04159532,0.07256471,0.03906221,0.02326265,0.1394487,0.1497858,0.06444308,0.3399001,0.002616209,0.02156868,0.1435258,0.01485054,0.08288334,0.04554077,0.04746059,0.9081838,0.7461254,2.305159,1.439134,0.4845559,0.1669398,0.6759205,0.1792854,0.02165838,2.00974,0.01137336,0.005799868,0.05399144,0.1672321,5.59919,9.581226,20.86081,21.44177,38.75417,5.003019,31.82285,68.63456
82,0.01333953,0.1035682,0.07306743,0.0147937,0.008127838,0.0430137,0.009937383,0.0006649384,0.03417437,0.0461054,0.005660373,0.001911151,0.006978218,0.005057486,0.001468378,0.003180063,0.01254732,0.0539553,0.01911246,0.008637061,0.0001998926,0.03536009,0.0002109213,0.02104284,0.03565504,0.001102287,0.007941549,0.0007774886,0.006976103,2.610414E-05,0.009472192,0.0003948516,0.006289971,0.003418959,0.0005484772,0.005066937,0.01109265,0.05030331,0.007974774,0.01218027,0.1013746,0.04137424,0.07260622,0.03893815,0.02327667,0.139442,0.1491679,0.06432997,0.3409824,0.002610083,0.02147218,0.1435241,0.01486615,0.0830841,0.04558631,0.04746228,0.9090341,0.7336431,2.327054,1.436795,0.4852731,0.1667399,0.6765802,0.1796545,0.02166529,2.010156,0.01136334,0.005798504,0.05397028,0.1664202,5.599083,9.581258,20.85965,21.44285,38.75367,5.001646,31.8217,68.63564
83,0.01334169,0.1036681,0.07307482,0.01479663,0.008121648,0.04298406,0.009935457,0.0006614109,0.03411674,0.04610876,0.005547792,0.001902115,0.006978663,0.005087119,0.001440416,0.003157207,0.01251353,0.05380373,0.01914137,0.008605261,0.0001998266,0.03533033,0.0002065957,0.02073384,0.03564445,0.001100792,0.007935252,0.0007796322,0.006972046,2.609964E-05,0.009480541,0.0003943205,0.006285688,0.003404591,0.0005481893,0.005044845,0.01107391,0.05027525,0.007965342,0.01216242,0.1013196,0.04117911,0.07264848,0.03881805,0.02329223,0.1394419,0.1486003,0.06422303,0.342077,0.002604123,0.02137952,0.1435296,0.01488175,0.0832863,0.04563199,0.04746382,0.9098699,0.7370809,2.327076,1.438432,0.4855891,0.1666979,0.6772391,0.1800098,0.02167235,2.010583,0.01135584,0.005797523,0.05395764,0.1656632,5.598954,9.581169,20.85565,21.4437,38.75284,5.001431,31.82051,68.63387
84,0.01334406,0.103768,0.07308211,0.0147997,0.008115453,0.04295492,0.009933516,0.0006579061,0.03405931,0.04611221,0.005438352,0.001893199,0.006979101,0.005116958,0.001413495,0.003134648,0.01247972,0.05365591,0.01916956,0.008574342,0.000197933,0.03532033,0.0002049732,0.02042375,0.03563469,0.001101128,0.007928142,0.0007778982,0.006971994,2.604341E-05,0.009488555,0.0003937965,0.006281482,0.003391164,0.0005500533,0.005012951,0.01105801,0.0502484,0.007956221,0.01214546,0.1012743,0.04100621,0.07269172,0.03870183,0.02330933,0.1394474,0.1480775,0.06412204,0.3431828,0.002598321,0.02129059,0.1435419,0.01489738,0.08348967,0.04567797,0.04746511,0.9107046,0.7514381,2.333476,1.420539,0.4870841,0.1669484,0.67787,0.1803507,0.02167945,2.010965,0.01135012,0.005796691,0.05395059,0.1649497,5.598784,9.580698,20.8516,21.44438,38.75217,5.003088,31.81989,68.63155
85,0.01334658,0.1038678,0.07308918,0.01480285,0.008109273,0.04292699,0.009931369,0.0006545289,0.03402141,0.04611574,0.005335969,0.001883898,0.006972584,0.005145524,0.001376391,0.003114702,0.01244698,0.053582,0.01911317,0.008541401,0.0001987202,0.03533244,0.0002047202,0.02016772,0.03563713,0.001098721,0.007915525,0.0007778414,0.006966625,2.602674E-05,0.009493551,0.0003933052,0.006275672,0.003389674,0.0005465196,0.004990304,0.0110157,0.05022572,0.007954,0.01213878,0.1013239,0.0411959,0.07273581,0.03866277,0.02330713,0.1395112,0.1479356,0.06410366,0.3443141,0.00259624,0.02120643,0.143685,0.01491369,0.08368763,0.04572414,0.04746616,0.9114693,0.7555819,2.341905,1.420929,0.4840601,0.166754,0.6784915,0.1810641,0.02169693,2.011271,0.01135474,0.005816962,0.0539841,0.1640259,5.598573,9.579777,20.84471,21.44479,38.75106,5.002679,31.81841,68.63066
86,0.01334926,0.1039676,0.07309622,0.01480605,0.00810309,0.0428998,0.00992918,0.0006512169,0.03398881,0.04611935,0.005237725,0.001874566,0.006964229,0.005173843,0.00133716,0.003095851,0.01241472,0.05353141,0.01903172,0.00850835,0.0001984893,0.03533571,0.0002034405,0.01991514,0.03564353,0.001098158,0.007901762,0.0007787664,0.006961551,2.584389E-05,0.00949956,0.0003928339,0.006269503,0.003392056,0.000546155,0.004966881,0.01096837,0.05020503,0.007954065,0.01213579,0.1014028,0.04148337,0.07278066,0.03865084,0.0233007,0.1395966,0.1479151,0.06411101,0.3454514,0.002595406,0.02112764,0.1438674,0.01493026,0.08388286,0.04577063,0.0474673,0.9122198,0.7633724,2.327723,1.431509,0.4869689,0.1665577,0.6791012,0.1818717,0.02171703,2.011425,0.01136147,0.00583443,0.05402235,0.1630673,5.598288,9.578484,20.83828,21.44502,38.75013,5.001954,31.81779,68.62797
