Year,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
26,0.005326103,0.02874866,0.03821409,0.005240657,0.001379487,0.002060127,0.00186968,5.679544E-05,0.006321613,0.03830481,0.0002949318,8.680482E-05,8.650791E-05,0.03819497,0.002448099,0.001219896,0.001038894,0.01397001,0.002016622,0.0001681253,1.034747E-05,0.001286253,3.264208E-05,0.001452292,0.0027477,0.000223536,0.001062071,0.0002630206,0.003183748,6.645883E-06,0.005257119,0.000286451,0.002301312,0.006368373,6.918012E-06,9.486731E-06,0.0003246692,0.005102347,0.0005862472,0.001993167,0.01614572,0.02541652,0.08998682,0.0131098,0.0007716627,0.01247618,0.02418663,0.002672019,0.1455926,0.0002041038,0.0006707394,0.06387373,0.001879551,0.01227202,0.02154879,0.001404332,0.07373274,0.09951297,0.2308299,0.09399053,0.04100729,0.01486576,0.07397684,0.05926277,0.001865006,0.7072267,0.01203792,0.00224864,0.01258837,0.008944217,1.892733,2.137801,7.453129,6.678072,10.81758,2.57173,10.78736,22.50201
27,0.005336782,0.02876498,0.03819096,0.005259797,0.001375476,0.002042666,0.001862971,5.278654E-05,0.006292359,0.03839638,0.000306302,8.730693E-05,8.357935E-05,0.04072332,0.002593287,0.00113235,0.0009271335,0.01442149,0.001994032,0.0001644287,9.818087E-06,0.001279758,3.870997E-05,0.00154396,0.002792155,0.000226669,0.001077613,0.0002652562,0.00328005,6.650869E-06,0.005329886,0.0002917828,0.002299265,0.006382511,5.897153E-06,9.191933E-06,0.0003222766,0.005114377,0.0005891097,0.001991529,0.01619252,0.02571731,0.09014484,0.01327656,0.0007907014,0.01246962,0.02498303,0.002678129,0.146346,0.0002047861,0.0006968424,0.06347592,0.001880622,0.01209482,0.02172182,0.001405361,0.07358924,0.08799028,0.2422479,0.1281597,0.03849596,0.0135266,0.07351895,0.05902746,0.001862846,0.7043114,0.01233075,0.00242402,0.01265799,0.009345829,1.894526,2.116911,7.40062,6.677122,10.81347,2.585288,10.79937,22.51039
28,0.005349856,0.0287732,0.03816852,0.005279103,0.001371652,0.002027176,0.001856901,4.874243E-05,0.006265603,0.03848914,0.0003355584,8.85136E-05,8.155437E-05,0.04360628,0.00263597,0.001049205,0.0008702251,0.01480196,0.001930944,0.0001620389,1.0764E-05,0.001299087,4.766537E-05,0.001735439,0.002835926,0.0002389882,0.001108029,0.0002700647,0.003399484,6.584869E-06,0.005420504,0.0003009269,0.002297705,0.006365551,6.093028E-06,9.060367E-06,0.0003262523,0.005128933,0.0005937781,0.001989088,0.01619082,0.02604336,0.09020073,0.01344688,0.0008048236,0.0124707,0.02605824,0.002684282,0.1466446,0.0002058413,0.000732834,0.06313363,0.001880671,0.01191729,0.02187864,0.001405445,0.07341438,0.04409776,0.1772449,0.1282201,0.04760045,0.01425442,0.07350368,0.05869045,0.001860696,0.7035884,0.01257827,0.00255245,0.01276498,0.009666248,1.90008,2.139379,7.496968,6.682657,10.8192,2.567404,10.80582,22.53063
29,0.005365033,0.02877893,0.03814631,0.005298819,0.001367754,0.002013244,0.001851294,4.487023E-05,0.006239805,0.03858382,0.0003834699,9.045267E-05,8.326428E-05,0.04722902,0.002593266,0.0009915201,0.0008750972,0.01504406,0.001866355,0.0001596774,9.055661E-06,0.001286182,5.638444E-05,0.002056892,0.002879344,0.0002366984,0.00113091,0.0002671685,0.003519215,6.373837E-06,0.005510027,0.000312951,0.00229539,0.006329843,6.708233E-06,9.660022E-06,0.0003339785,0.005140658,0.0005976644,0.001985366,0.01612767,0.02617646,0.09016357,0.01359733,0.0008117814,0.0124109,0.02721027,0.002680225,0.1466484,0.0002068985,0.0007746536,0.06291296,0.001872777,0.01174464,0.02202825,0.001405068,0.07310212,0.03418563,0.1793209,0.1313075,0.04355247,0.01481891,0.07349808,0.0580661,0.00185778,0.7042551,0.01271957,0.00267509,0.01280824,0.009849969,1.897803,2.14932,7.517607,6.681416,10.82168,2.567722,10.78939,22.50807
30,0.005381572,0.02878844,0.03812458,0.005318189,0.001363638,0.002000781,0.001846657,4.137411E-05,0.00621835,0.03868011,0.0004474542,9.293734E-05,8.183123E-05,0.05110691,0.002405213,0.0009240082,0.0008883702,0.01519712,0.001802766,0.0001579284,9.522646E-06,0.001313707,5.905262E-05,0.002510353,0.002921482,0.0002384803,0.001134572,0.0002704897,0.003573918,6.535533E-06,0.005602518,0.0003236289,0.002298487,0.006337058,6.112922E-06,1.051672E-05,0.0003390426,0.005148938,0.0006005589,0.00198356,0.01601994,0.02632797,0.09007922,0.01375156,0.0008240274,0.01237455,0.02821178,0.00268388,0.1458879,0.0002078543,0.0008158052,0.06273254,0.001865377,0.01147924,0.02218244,0.001405958,0.07269012,0.02898905,0.1309737,0.1185969,0.04747983,0.01399722,0.07321225,0.05727052,0.001854558,0.7053129,0.01265511,0.002617174,0.01277127,0.009887504,1.894289,2.151798,7.562928,6.68157,10.82452,2.56849,10.78887,22.50787
31,0.005398543,0.02881294,0.03810467,0.00533662,0.001359343,0.001989444,0.001843223,3.868605E-05,0.006204502,0.0387792,0.0005236497,9.614515E-05,7.929396E-05,0.05590254,0.002165834,0.000870842,0.0009310113,0.01540074,0.001797405,0.0001571348,9.984491E-06,0.00134179,7.174964E-05,0.002968706,0.002962625,0.0002400073,0.001178699,0.0002760101,0.003661504,6.426539E-06,0.005704407,0.0003360092,0.002311963,0.006508167,3.030767E-06,6.642623E-06,0.0003482555,0.005156939,0.0006059416,0.001996692,0.01589533,0.02667011,0.08999694,0.01394588,0.0008466147,0.01239971,0.02919926,0.002696107,0.1443213,0.0002091725,0.0008560913,0.06266021,0.001861976,0.01116076,0.02235881,0.001408914,0.07222561,0.03448113,0.1463184,0.09276994,0.04253025,0.01528994,0.07277814,0.05658979,0.00185367,0.7071016,0.012656,0.002659863,0.01274768,0.009884654,1.891177,2.155636,7.574642,6.681895,10.8266,2.57438,10.77687,22.49547
32,0.00541558,0.02885083,0.03808524,0.005354324,0.001354717,0.001979259,0.00184083,3.637543E-05,0.006194921,0.0388821,0.0006118583,9.98143E-05,7.346352E-05,0.06065491,0.00192422,0.0008073011,0.0009364652,0.01561435,0.001807229,0.0001562252,1.037934E-05,0.001378775,8.402108E-05,0.003494714,0.002998875,0.0002506558,0.001204838,0.0002696312,0.003760904,6.330475E-06,0.005773257,0.0003497973,0.002325488,0.00659156,6.460201E-06,6.618508E-06,0.0003612447,0.00515987,0.0006098621,0.002010593,0.01572515,0.0268461,0.0898603,0.01411752,0.0008667128,0.01235257,0.02988228,0.002702709,0.1416392,0.0002100931,0.0008915938,0.06243092,0.00184897,0.01071036,0.02255422,0.00141181,0.07158672,0.05148711,0.1522287,0.09966024,0.04169368,0.01436572,0.07195961,0.05600138,0.001848377,0.7071394,0.01257623,0.002715219,0.01271154,0.009813095,1.888322,2.150598,7.542147,6.680592,10.82508,2.573394,10.77727,22.49116
33,0.005432224,0.02890221,0.03806518,0.005370832,0.00134992,0.001969438,0.001838824,3.377752E-05,0.006184205,0.038985,0.0007102582,0.00010311,6.080808E-05,0.06363349,0.001634931,0.0006894984,0.0008437736,0.01566166,0.001727483,0.0001541527,1.12819E-05,0.001373069,9.489353E-05,0.004011278,0.003028512,0.0002530716,0.001232358,0.0002713399,0.003782533,6.373777E-06,0.005819611,0.0003611953,0.002332434,0.006421367,5.685048E-06,9.372703E-06,0.0003674037,0.005158418,0.0006102984,0.002007492,0.0154579,0.02662582,0.08975583,0.01423352,0.0008804142,0.01224957,0.03023642,0.002700944,0.1381892,0.0002101938,0.0009187514,0.0620566,0.001830301,0.01018406,0.02277684,0.001415186,0.07087685,0.06738972,0.1981719,0.1032294,0.0387273,0.01438847,0.07101465,0.05548653,0.001842519,0.7059653,0.01259715,0.002757694,0.01273588,0.009748988,1.889811,2.1446,7.501413,6.678747,10.82066,2.574986,10.78231,22.49746
34,0.005448702,0.02896428,0.03804343,0.005386335,0.001345141,0.001959894,0.001836718,3.097639E-05,0.006170626,0.03908489,0.0008210223,0.0001060835,5.087997E-05,0.0658736,0.001428643,0.0005739834,0.0007327308,0.01556171,0.001602583,0.0001506139,9.628271E-06,0.001376827,0.000110242,0.004663744,0.003052174,0.0002595906,0.001236349,0.0002694413,0.003772751,6.326715E-06,0.005839368,0.0003716934,0.002334198,0.00610624,5.573244E-06,8.125357E-06,0.0003658923,0.005151909,0.0006074107,0.001992698,0.0151318,0.02610239,0.08969418,0.0142998,0.0008883225,0.01209807,0.03031358,0.002692454,0.1341752,0.0002096355,0.0009369428,0.06154573,0.001803226,0.009588483,0.02302898,0.001419679,0.07013344,0.07300445,0.2337909,0.1110116,0.04686229,0.01351844,0.06991125,0.0550718,0.001836297,0.7035914,0.01253009,0.002537805,0.01272665,0.00980089,1.892972,2.13334,7.441183,6.677106,10.81613,2.575797,10.78985,22.50192
35,0.005464824,0.0290276,0.03801984,0.005400486,0.001340333,0.001950906,0.001835178,2.861511E-05,0.006162619,0.03918191,0.0009407131,0.0001091527,4.949521E-05,0.06939719,0.001314042,0.000525526,0.0006808685,0.01556364,0.001509169,0.000147806,9.085109E-06,0.001368446,0.0001051569,0.005273951,0.003073833,0.000249127,0.001259119,0.0002658045,0.003756107,6.151395E-06,0.005839032,0.0003804832,0.00234268,0.006019644,6.080006E-06,9.185419E-06,0.0003674158,0.005143115,0.0006044872,0.001989105,0.01484394,0.02619524,0.08962712,0.01442036,0.0009095445,0.01200996,0.03055793,0.002702197,0.1299999,0.0002092679,0.0009493795,0.06118635,0.001776749,0.008985925,0.02329261,0.001422753,0.0694269,0.05794349,0.2141783,0.1333841,0.04544783,0.01638129,0.06889019,0.05498032,0.001829719,0.7015882,0.01250167,0.002535422,0.01274128,0.01001507,1.897473,2.135036,7.431476,6.679028,10.8175,2.573026,10.80294,22.51649
36,0.005480447,0.02908927,0.03799541,0.005413018,0.001335411,0.001943129,0.001835269,2.679053E-05,0.006168194,0.03927883,0.00107929,0.0001125564,5.009466E-05,0.07341517,0.001220025,0.0005063007,0.0006529892,0.01576762,0.001424343,0.0001482254,8.41058E-06,0.001314444,0.0001212725,0.005746444,0.003096271,0.0002424873,0.001280653,0.0002599339,0.003757629,6.106802E-06,0.005831338,0.0003884248,0.002361322,0.006169373,5.503403E-06,1.003696E-05,0.0003688,0.005136115,0.0006037623,0.00200551,0.01461586,0.02719152,0.08949847,0.01466251,0.0009483115,0.01201559,0.0312883,0.002741225,0.1256434,0.0002098494,0.0009623689,0.06106746,0.001761136,0.008443288,0.02355508,0.001425514,0.06873056,0.05941973,0.1628773,0.1366591,0.05485469,0.01472246,0.06784564,0.05511458,0.001826089,0.7015383,0.0125438,0.0025595,0.01278323,0.01037318,1.903998,2.147813,7.476593,6.680357,10.81969,2.574182,10.80869,22.53447
37,0.005495843,0.02915122,0.03797128,0.005424375,0.00133053,0.001936166,0.001836299,2.509773E-05,0.006179892,0.03937506,0.001235688,0.0001158633,4.8253E-05,0.07675504,0.001149393,0.0004743704,0.0006126978,0.0159994,0.001322179,0.0001498955,7.709285E-06,0.001285201,0.0001301049,0.006273604,0.003117515,0.0002396266,0.001295492,0.0002555347,0.003754506,6.008725E-06,0.005804271,0.0003964724,0.002377655,0.006275314,4.928913E-06,6.879907E-06,0.0003769432,0.005129924,0.0006045487,0.00202292,0.01439688,0.02821864,0.08928817,0.01494028,0.0009834467,0.01201381,0.03193178,0.002791807,0.1210509,0.0002107773,0.0009707087,0.06094991,0.001749864,0.007924425,0.02381558,0.001427829,0.06807857,0.06061354,0.1930629,0.1223971,0.05511789,0.01664006,0.06658898,0.05521074,0.001824893,0.7018716,0.01250686,0.002495619,0.01277314,0.01074349,1.904605,2.149296,7.465177,6.678391,10.81653,2.570944,10.79439,22.512
